Subject,Age,Handedness,Sex,BlockList.Sample,SubTrial,shapepic,shape_pic,Label,Shape,YesNoResp,CorrectAnswer,Targetprac.RESP,Targetprac.ACC,Targetprac.RT,Target.RESP,Target.ACC,Target.RT,Code,Code1
20,22,right,male,8,23,S.bmp,,坏人,Bad,Yes,k,,,,k,1,450,5,32
20,22,right,male,8,24,C.bmp,,常人,Good,No,m,,,,m,1,820,7,48
20,22,right,male,8,25,S.bmp,,坏人,Bad,Yes,k,,,,k,1,500,5,32
20,22,right,male,8,26,T.bmp,,常人,Normal,Yes,k,,,,k,1,776,13,96
20,22,right,male,8,27,T.bmp,,好人,Normal,No,m,,,,m,1,602,11,80
20,22,right,male,8,28,S.bmp,,好人,Bad,No,m,,,,m,1,584,3,16
20,22,right,male,8,29,S.bmp,,坏人,Bad,Yes,k,,,,k,1,664,5,32
20,22,right,male,8,30,C.bmp,,好人,Good,Yes,k,,,,k,1,600,9,64
20,22,right,male,8,31,C.bmp,,常人,Good,No,m,,,,m,1,686,7,48
20,22,right,male,8,32,C.bmp,,好人,Good,Yes,k,,,,k,1,428,9,64
20,22,right,male,8,33,T.bmp,,常人,Normal,Yes,k,,,,m,0,930,13,96
20,22,right,male,8,34,S.bmp,,常人,Bad,No,m,,,,m,1,604,3,16
20,22,right,male,8,35,T.bmp,,坏人,Normal,No,m,,,,,0,0,11,80
20,22,right,male,8,36,C.bmp,,坏人,Good,No,m,,,,m,1,496,7,48
20,22,right,male,8,37,S.bmp,,坏人,Bad,Yes,k,,,,k,1,668,5,32
20,22,right,male,8,38,T.bmp,,常人,Normal,Yes,k,,,,k,1,978,13,96
20,22,right,male,8,39,C.bmp,,好人,Good,Yes,k,,,,k,1,429,9,64
20,22,right,male,8,40,C.bmp,,常人,Good,No,m,,,,m,1,645,7,48
20,22,right,male,8,41,C.bmp,,坏人,Good,No,m,,,,m,1,508,7,48
20,22,right,male,8,42,T.bmp,,常人,Normal,Yes,k,,,,k,1,726,13,96
20,22,right,male,8,43,S.bmp,,常人,Bad,No,m,,,,m,1,388,3,16
20,22,right,male,8,44,C.bmp,,好人,Good,Yes,k,,,,k,1,486,9,64
20,22,right,male,8,45,S.bmp,,坏人,Bad,Yes,k,,,,m,0,824,5,32
20,22,right,male,8,46,T.bmp,,坏人,Normal,No,m,,,,m,1,492,11,80
20,22,right,male,8,47,S.bmp,,好人,Bad,No,m,,,,,0,0,3,16
20,22,right,male,8,48,T.bmp,,好人,Normal,No,m,,,,m,1,566,11,80
20,22,right,male,8,49,C.bmp,,好人,Good,Yes,k,,,,k,1,620,9,64
20,22,right,male,8,50,S.bmp,,坏人,Bad,Yes,k,,,,k,1,782,5,32
20,22,right,male,8,51,T.bmp,,常人,Normal,Yes,k,,,,m,0,630,13,96
20,22,right,male,8,52,T.bmp,,常人,Normal,Yes,k,,,,k,1,687,13,96
20,22,right,male,8,53,S.bmp,,好人,Bad,No,m,,,,m,1,435,3,16
20,22,right,male,8,54,S.bmp,,常人,Bad,No,m,,,,m,1,659,3,16
20,22,right,male,8,55,T.bmp,,坏人,Normal,No,m,,,,m,1,429,11,80
20,22,right,male,8,56,T.bmp,,好人,Normal,No,m,,,,m,1,485,11,80
20,22,right,male,8,57,S.bmp,,坏人,Bad,Yes,k,,,,k,1,588,5,32
20,22,right,male,8,58,C.bmp,,常人,Good,No,m,,,,m,1,564,7,48
20,22,right,male,8,59,C.bmp,,好人,Good,Yes,k,,,,k,1,758,9,64
20,22,right,male,8,60,C.bmp,,坏人,Good,No,m,,,,m,1,826,7,48
20,22,right,male,8,61,T.bmp,,常人,Normal,Yes,k,,,,k,1,859,13,96
20,22,right,male,8,62,C.bmp,,坏人,Good,No,m,,,,m,1,459,7,48
20,22,right,male,8,63,C.bmp,,常人,Good,No,m,,,,m,1,751,7,48
20,22,right,male,8,64,S.bmp,,常人,Bad,No,m,,,,m,1,469,3,16
20,22,right,male,8,65,T.bmp,,坏人,Normal,No,m,,,,m,1,475,11,80
20,22,right,male,8,66,C.bmp,,好人,Good,Yes,k,,,,k,1,395,9,64
20,22,right,male,8,67,T.bmp,,好人,Normal,No,m,,,,m,1,367,11,80
20,22,right,male,8,68,C.bmp,,好人,Good,Yes,k,,,,k,1,374,9,64
20,22,right,male,8,69,S.bmp,,好人,Bad,No,m,,,,m,1,410,3,16
20,22,right,male,8,70,S.bmp,,坏人,Bad,Yes,k,,,,k,1,428,5,32
20,22,right,male,8,71,S.bmp,,坏人,Bad,Yes,k,,,,k,1,468,5,32
20,22,right,male,8,72,T.bmp,,常人,Normal,Yes,k,,,,k,1,386,13,96
20,22,right,male,8,73,C.bmp,,常人,Good,No,m,,,,m,1,440,7,48
20,22,right,male,8,74,S.bmp,,常人,Bad,No,m,,,,m,1,683,3,16
20,22,right,male,8,75,T.bmp,,好人,Normal,No,m,,,,m,1,507,11,80
20,22,right,male,8,76,C.bmp,,好人,Good,Yes,k,,,,k,1,609,9,64
20,22,right,male,8,77,T.bmp,,坏人,Normal,No,m,,,,m,1,533,11,80
20,22,right,male,8,78,S.bmp,,好人,Bad,No,m,,,,m,1,477,3,16
20,22,right,male,8,79,S.bmp,,坏人,Bad,Yes,k,,,,k,1,619,5,32
20,22,right,male,8,80,S.bmp,,坏人,Bad,Yes,k,,,,k,1,523,5,32
20,22,right,male,8,81,T.bmp,,常人,Normal,Yes,k,,,,m,0,429,13,96
20,22,right,male,8,82,C.bmp,,好人,Good,Yes,k,,,,k,1,523,9,64
20,22,right,male,8,83,T.bmp,,常人,Normal,Yes,k,,,,k,1,599,13,96
20,22,right,male,8,84,C.bmp,,坏人,Good,No,m,,,,m,1,568,7,48
20,22,right,male,8,85,T.bmp,,常人,Normal,Yes,k,,,,m,0,970,13,96
20,22,right,male,8,86,T.bmp,,坏人,Normal,No,m,,,,m,1,584,11,80
20,22,right,male,8,87,T.bmp,,常人,Normal,Yes,k,,,,m,0,731,13,96
20,22,right,male,8,88,C.bmp,,坏人,Good,No,m,,,,m,1,487,7,48
20,22,right,male,8,89,C.bmp,,好人,Good,Yes,k,,,,k,1,507,9,64
20,22,right,male,8,90,S.bmp,,坏人,Bad,Yes,k,,,,k,1,537,5,32
20,22,right,male,8,91,T.bmp,,好人,Normal,No,m,,,,m,1,441,11,80
20,22,right,male,8,92,S.bmp,,坏人,Bad,Yes,k,,,,k,1,709,5,32
20,22,right,male,8,93,S.bmp,,常人,Bad,No,m,,,,m,1,853,3,16
20,22,right,male,8,94,S.bmp,,好人,Bad,No,m,,,,m,1,455,3,16
20,22,right,male,8,95,C.bmp,,常人,Good,No,m,,,,m,1,737,7,48
20,22,right,male,8,96,C.bmp,,好人,Good,Yes,k,,,,k,1,411,9,64
20,22,right,male,8,97,T.bmp,,坏人,Normal,No,m,,,,m,1,725,11,80
20,22,right,male,8,98,T.bmp,,常人,Normal,Yes,k,,,,k,1,443,13,96
20,22,right,male,8,99,C.bmp,,好人,Good,Yes,k,,,,k,1,513,9,64
20,22,right,male,8,100,C.bmp,,常人,Good,No,m,,,,k,0,586,7,48
20,22,right,male,8,101,S.bmp,,坏人,Bad,Yes,k,,,,k,1,743,5,32
20,22,right,male,8,102,T.bmp,,常人,Normal,Yes,k,,,,k,1,405,13,96
20,22,right,male,8,103,S.bmp,,常人,Bad,No,m,,,,m,1,441,3,16
20,22,right,male,8,104,S.bmp,,坏人,Bad,Yes,k,,,,k,1,763,5,32
20,22,right,male,8,105,T.bmp,,好人,Normal,No,m,,,,m,1,437,11,80
20,22,right,male,8,106,S.bmp,,好人,Bad,No,m,,,,m,1,509,3,16
20,22,right,male,8,107,C.bmp,,坏人,Good,No,m,,,,m,1,531,7,48
20,22,right,male,8,108,C.bmp,,好人,Good,Yes,k,,,,k,1,513,9,64
20,22,right,male,8,109,S.bmp,,常人,Bad,No,m,,,,m,1,633,3,16
20,22,right,male,8,110,T.bmp,,常人,Normal,Yes,k,,,,m,0,697,13,96
20,22,right,male,8,111,S.bmp,,好人,Bad,No,m,,,,m,1,605,3,16
20,22,right,male,8,112,C.bmp,,好人,Good,Yes,k,,,,k,1,369,9,64
20,22,right,male,8,113,T.bmp,,常人,Normal,Yes,k,,,,k,1,504,13,96
20,22,right,male,8,114,S.bmp,,坏人,Bad,Yes,k,,,,k,1,480,5,32
20,22,right,male,8,115,S.bmp,,坏人,Bad,Yes,k,,,,k,1,675,5,32
20,22,right,male,8,116,C.bmp,,常人,Good,No,m,,,,m,1,415,7,48
20,22,right,male,8,117,C.bmp,,好人,Good,Yes,k,,,,k,1,425,9,64
20,22,right,male,8,118,C.bmp,,坏人,Good,No,m,,,,m,1,657,7,48
20,22,right,male,8,119,T.bmp,,好人,Normal,No,m,,,,m,1,447,11,80
20,22,right,male,8,120,T.bmp,,坏人,Normal,No,m,,,,m,1,765,11,80
20,22,right,male,9,1,T.bmp,,常人,Normal,Yes,k,,,,k,1,460,13,96
20,22,right,male,9,2,T.bmp,,坏人,Normal,No,m,,,,m,1,444,11,80
20,22,right,male,9,3,S.bmp,,常人,Bad,No,m,,,,m,1,478,3,16
20,22,right,male,9,4,C.bmp,,坏人,Good,No,m,,,,m,1,470,7,48
20,22,right,male,9,5,T.bmp,,常人,Normal,Yes,k,,,,k,1,676,13,96
20,22,right,male,9,6,S.bmp,,好人,Bad,No,m,,,,m,1,466,3,16
20,22,right,male,9,7,C.bmp,,常人,Good,No,m,,,,m,1,530,7,48
20,22,right,male,9,8,S.bmp,,坏人,Bad,Yes,k,,,,k,1,544,5,32
20,22,right,male,9,9,C.bmp,,好人,Good,Yes,k,,,,k,1,414,9,64
20,22,right,male,9,10,T.bmp,,好人,Normal,No,m,,,,m,1,416,11,80
20,22,right,male,9,11,S.bmp,,坏人,Bad,Yes,k,,,,k,1,653,5,32
20,22,right,male,9,12,C.bmp,,好人,Good,Yes,k,,,,k,1,434,9,64
20,22,right,male,9,13,C.bmp,,常人,Good,No,m,,,,m,1,588,7,48
20,22,right,male,9,14,T.bmp,,好人,Normal,No,m,,,,m,1,950,11,80
20,22,right,male,9,15,T.bmp,,坏人,Normal,No,m,,,,m,1,678,11,80
20,22,right,male,9,16,C.bmp,,好人,Good,Yes,k,,,,k,1,650,9,64
20,22,right,male,9,17,S.bmp,,坏人,Bad,Yes,k,,,,k,1,738,5,32
20,22,right,male,9,18,C.bmp,,坏人,Good,No,m,,,,m,1,492,7,48
20,22,right,male,9,19,T.bmp,,常人,Normal,Yes,k,,,,k,1,490,13,96
20,22,right,male,9,20,C.bmp,,好人,Good,Yes,k,,,,k,1,478,9,64
20,22,right,male,9,21,S.bmp,,常人,Bad,No,m,,,,m,1,714,3,16
20,22,right,male,9,22,T.bmp,,常人,Normal,Yes,k,,,,m,0,698,13,96
20,22,right,male,9,23,S.bmp,,坏人,Bad,Yes,k,,,,k,1,406,5,32
20,22,right,male,9,24,S.bmp,,好人,Bad,No,m,,,,m,1,566,3,16
20,22,right,male,9,25,T.bmp,,好人,Normal,No,m,,,,m,1,997,11,80
20,22,right,male,9,26,C.bmp,,好人,Good,Yes,k,,,,k,1,527,9,64
20,22,right,male,9,27,C.bmp,,坏人,Good,No,m,,,,m,1,682,7,48
20,22,right,male,9,28,S.bmp,,坏人,Bad,Yes,k,,,,k,1,844,5,32
20,22,right,male,9,29,C.bmp,,好人,Good,Yes,k,,,,k,1,1058,9,64
20,22,right,male,9,30,T.bmp,,坏人,Normal,No,m,,,,m,1,464,11,80
20,22,right,male,9,31,S.bmp,,坏人,Bad,Yes,k,,,,k,1,622,5,32
20,22,right,male,9,32,S.bmp,,常人,Bad,No,m,,,,m,1,718,3,16
20,22,right,male,9,33,T.bmp,,常人,Normal,Yes,k,,,,k,1,814,13,96
20,22,right,male,9,34,T.bmp,,常人,Normal,Yes,k,,,,k,1,628,13,96
20,22,right,male,9,35,S.bmp,,好人,Bad,No,m,,,,m,1,616,3,16
20,22,right,male,9,36,C.bmp,,常人,Good,No,m,,,,m,1,460,7,48
20,22,right,male,9,37,C.bmp,,好人,Good,Yes,k,,,,m,0,964,9,64
20,22,right,male,9,38,S.bmp,,坏人,Bad,Yes,k,,,,k,1,947,5,32
20,22,right,male,9,39,C.bmp,,好人,Good,Yes,k,,,,k,1,447,9,64
20,22,right,male,9,40,C.bmp,,常人,Good,No,m,,,,m,1,739,7,48
20,22,right,male,9,41,S.bmp,,常人,Bad,No,m,,,,m,1,899,3,16
20,22,right,male,9,42,T.bmp,,坏人,Normal,No,m,,,,m,1,1018,11,80
20,22,right,male,9,43,S.bmp,,坏人,Bad,Yes,k,,,,k,1,690,5,32
20,22,right,male,9,44,T.bmp,,常人,Normal,Yes,k,,,,k,1,1000,13,96
20,22,right,male,9,45,T.bmp,,常人,Normal,Yes,k,,,,k,1,502,13,96
20,22,right,male,9,46,T.bmp,,好人,Normal,No,m,,,,m,1,472,11,80
20,22,right,male,9,47,S.bmp,,好人,Bad,No,m,,,,m,1,748,3,16
20,22,right,male,9,48,C.bmp,,坏人,Good,No,m,,,,m,1,546,7,48
20,22,right,male,9,49,C.bmp,,常人,Good,No,m,,,,m,1,716,7,48
20,22,right,male,9,50,S.bmp,,坏人,Bad,Yes,k,,,,k,1,770,5,32
20,22,right,male,9,51,S.bmp,,坏人,Bad,Yes,k,,,,k,1,507,5,32
20,22,right,male,9,52,T.bmp,,坏人,Normal,No,m,,,,m,1,673,11,80
20,22,right,male,9,53,C.bmp,,好人,Good,Yes,k,,,,k,1,555,9,64
20,22,right,male,9,54,T.bmp,,好人,Normal,No,m,,,,m,1,407,11,80
20,22,right,male,9,55,C.bmp,,坏人,Good,No,m,,,,m,1,825,7,48
20,22,right,male,9,56,C.bmp,,好人,Good,Yes,k,,,,k,1,465,9,64
20,22,right,male,9,57,S.bmp,,常人,Bad,No,m,,,,m,1,773,3,16
20,22,right,male,9,58,T.bmp,,常人,Normal,Yes,k,,,,k,1,574,13,96
20,22,right,male,9,59,S.bmp,,好人,Bad,No,m,,,,m,1,458,3,16
20,22,right,male,9,60,T.bmp,,常人,Normal,Yes,k,,,,m,0,786,13,96
20,22,right,male,9,61,S.bmp,,坏人,Bad,Yes,k,,,,k,1,875,5,32
20,22,right,male,9,62,C.bmp,,坏人,Good,No,m,,,,m,1,417,7,48
20,22,right,male,9,63,S.bmp,,好人,Bad,No,m,,,,m,1,463,3,16
20,22,right,male,9,64,S.bmp,,常人,Bad,No,m,,,,m,1,575,3,16
20,22,right,male,9,65,T.bmp,,好人,Normal,No,m,,,,m,1,475,11,80
20,22,right,male,9,66,T.bmp,,坏人,Normal,No,m,,,,m,1,439,11,80
20,22,right,male,9,67,C.bmp,,好人,Good,Yes,k,,,,k,1,361,9,64
20,22,right,male,9,68,C.bmp,,常人,Good,No,m,,,,m,1,705,7,48
20,22,right,male,9,69,T.bmp,,常人,Normal,Yes,k,,,,m,0,666,13,96
20,22,right,male,9,70,T.bmp,,常人,Normal,Yes,k,,,,k,1,382,13,96
20,22,right,male,9,71,C.bmp,,好人,Good,Yes,k,,,,k,1,804,9,64
20,22,right,male,9,72,S.bmp,,坏人,Bad,Yes,k,,,,m,0,672,5,32
20,22,right,male,9,73,C.bmp,,坏人,Good,No,m,,,,m,1,605,7,48
20,22,right,male,9,74,C.bmp,,好人,Good,Yes,k,,,,k,1,413,9,64
20,22,right,male,9,75,T.bmp,,常人,Normal,Yes,k,,,,m,0,659,13,96
20,22,right,male,9,76,T.bmp,,坏人,Normal,No,m,,,,m,1,1027,11,80
20,22,right,male,9,77,T.bmp,,常人,Normal,Yes,k,,,,m,0,941,13,96
20,22,right,male,9,78,S.bmp,,好人,Bad,No,m,,,,m,1,573,3,16
20,22,right,male,9,79,C.bmp,,常人,Good,No,m,,,,m,1,565,7,48
20,22,right,male,9,80,S.bmp,,常人,Bad,No,m,,,,m,1,765,3,16
20,22,right,male,9,81,C.bmp,,好人,Good,Yes,k,,,,k,1,395,9,64
20,22,right,male,9,82,S.bmp,,坏人,Bad,Yes,k,,,,k,1,397,5,32
20,22,right,male,9,83,S.bmp,,坏人,Bad,Yes,k,,,,,0,0,5,32
20,22,right,male,9,84,T.bmp,,好人,Normal,No,m,,,,m,1,551,11,80
20,22,right,male,9,85,C.bmp,,好人,Good,Yes,k,,,,k,1,592,9,64
20,22,right,male,9,86,C.bmp,,坏人,Good,No,m,,,,m,1,776,7,48
20,22,right,male,9,87,S.bmp,,坏人,Bad,Yes,k,,,,k,1,473,5,32
20,22,right,male,9,88,T.bmp,,常人,Normal,Yes,k,,,,m,0,711,13,96
20,22,right,male,9,89,T.bmp,,常人,Normal,Yes,k,,,,k,1,371,13,96
20,22,right,male,9,90,S.bmp,,坏人,Bad,Yes,k,,,,k,1,517,5,32
20,22,right,male,9,91,T.bmp,,好人,Normal,No,m,,,,m,1,491,11,80
20,22,right,male,9,92,C.bmp,,常人,Good,No,m,,,,m,1,645,7,48
20,22,right,male,9,93,S.bmp,,常人,Bad,No,m,,,,m,1,481,3,16
20,22,right,male,9,94,T.bmp,,坏人,Normal,No,m,,,,m,1,505,11,80
20,22,right,male,9,95,C.bmp,,好人,Good,Yes,k,,,,k,1,605,9,64
20,22,right,male,9,96,S.bmp,,好人,Bad,No,m,,,,m,1,507,3,16
20,22,right,male,9,97,S.bmp,,好人,Bad,No,m,,,,m,1,367,3,16
20,22,right,male,9,98,T.bmp,,好人,Normal,No,m,,,,m,1,581,11,80
20,22,right,male,9,99,T.bmp,,常人,Normal,Yes,k,,,,k,1,371,13,96
20,22,right,male,9,100,C.bmp,,坏人,Good,No,m,,,,m,1,800,7,48
20,22,right,male,9,101,C.bmp,,常人,Good,No,m,,,,m,1,697,7,48
20,22,right,male,9,102,S.bmp,,坏人,Bad,Yes,k,,,,m,0,929,5,32
20,22,right,male,9,103,T.bmp,,常人,Normal,Yes,k,,,,k,1,713,13,96
20,22,right,male,9,104,S.bmp,,常人,Bad,No,m,,,,m,1,797,3,16
20,22,right,male,9,105,S.bmp,,坏人,Bad,Yes,k,,,,k,1,821,5,32
20,22,right,male,9,106,T.bmp,,坏人,Normal,No,m,,,,m,1,489,11,80
20,22,right,male,9,107,C.bmp,,好人,Good,Yes,k,,,,k,1,719,9,64
20,22,right,male,9,108,C.bmp,,好人,Good,Yes,k,,,,k,1,457,9,64
20,22,right,male,9,109,T.bmp,,好人,Normal,No,m,,,,m,1,607,11,80
20,22,right,male,9,110,C.bmp,,常人,Good,No,m,,,,m,1,707,7,48
20,22,right,male,9,111,C.bmp,,坏人,Good,No,m,,,,m,1,583,7,48
20,22,right,male,9,112,T.bmp,,常人,Normal,Yes,k,,,,k,1,739,13,96
20,22,right,male,9,113,C.bmp,,好人,Good,Yes,k,,,,k,1,418,9,64
20,22,right,male,9,114,C.bmp,,好人,Good,Yes,k,,,,k,1,516,9,64
20,22,right,male,9,115,T.bmp,,坏人,Normal,No,m,,,,m,1,528,11,80
20,22,right,male,9,116,S.bmp,,坏人,Bad,Yes,k,,,,k,1,412,5,32
20,22,right,male,9,117,S.bmp,,好人,Bad,No,m,,,,m,1,413,3,16
20,22,right,male,9,118,T.bmp,,常人,Normal,Yes,k,,,,k,1,477,13,96
20,22,right,male,9,119,S.bmp,,常人,Bad,No,m,,,,m,1,573,3,16
20,22,right,male,9,120,S.bmp,,坏人,Bad,Yes,k,,,,k,1,479,5,32
21,20,right,male,,1,,S.bmp,坏人,Good,No,k,,0,0,,,,,
21,20,right,male,,2,,T.bmp,坏人,Bad,Yes,m,,0,0,,,,,
21,20,right,male,,3,,S.bmp,好人,Good,Yes,m,m,1,347,,,,,
21,20,right,male,,4,,C.bmp,常人,Normal,Yes,m,k,0,563,,,,,
21,20,right,male,,5,,T.bmp,常人,Bad,No,k,,0,0,,,,,
21,20,right,male,,6,,C.bmp,常人,Normal,Yes,m,k,0,563,,,,,
21,20,right,male,,7,,S.bmp,常人,Good,No,k,,0,0,,,,,
21,20,right,male,,8,,C.bmp,坏人,Normal,No,k,,0,0,,,,,
21,20,right,male,,9,,S.bmp,好人,Good,Yes,m,m,1,692,,,,,
21,20,right,male,,10,,T.bmp,好人,Bad,No,k,k,1,888,,,,,
21,20,right,male,,11,,C.bmp,好人,Normal,No,k,k,1,682,,,,,
21,20,right,male,,12,,T.bmp,坏人,Bad,Yes,m,m,1,530,,,,,
21,20,right,male,,13,,T.bmp,坏人,Bad,Yes,m,m,1,760,,,,,
21,20,right,male,,14,,C.bmp,好人,Normal,No,k,k,1,954,,,,,
21,20,right,male,,15,,S.bmp,坏人,Good,No,k,k,1,708,,,,,
21,20,right,male,,16,,S.bmp,好人,Good,Yes,m,m,1,818,,,,,
21,20,right,male,,17,,T.bmp,坏人,Bad,Yes,m,m,1,540,,,,,
21,20,right,male,,18,,T.bmp,常人,Bad,No,k,k,1,563,,,,,
21,20,right,male,,19,,S.bmp,常人,Good,No,k,k,1,763,,,,,
21,20,right,male,,20,,C.bmp,坏人,Normal,No,k,k,1,537,,,,,
21,20,right,male,,21,,C.bmp,常人,Normal,Yes,m,m,1,448,,,,,
21,20,right,male,,22,,C.bmp,常人,Normal,Yes,m,m,1,588,,,,,
21,20,right,male,,23,,S.bmp,好人,Good,Yes,m,m,1,472,,,,,
21,20,right,male,,24,,T.bmp,好人,Bad,No,k,k,1,570,,,,,
21,20,right,male,,25,,S.bmp,好人,Good,Yes,m,m,1,774,,,,,
21,20,right,male,,26,,T.bmp,坏人,Bad,Yes,m,m,1,500,,,,,
21,20,right,male,,27,,T.bmp,好人,Bad,No,k,k,1,568,,,,,
21,20,right,male,,28,,C.bmp,好人,Normal,No,k,k,1,714,,,,,
21,20,right,male,,29,,C.bmp,常人,Normal,Yes,m,m,1,298,,,,,
21,20,right,male,,30,,T.bmp,坏人,Bad,Yes,m,m,1,484,,,,,
21,20,right,male,,31,,S.bmp,常人,Good,No,k,m,0,263,,,,,
21,20,right,male,,32,,S.bmp,坏人,Good,No,k,k,1,840,,,,,
21,20,right,male,,33,,T.bmp,常人,Bad,No,k,k,1,598,,,,,
21,20,right,male,,34,,C.bmp,坏人,Normal,No,k,k,1,716,,,,,
21,20,right,male,,35,,C.bmp,常人,Normal,Yes,m,m,1,332,,,,,
21,20,right,male,,36,,S.bmp,好人,Good,Yes,m,m,1,416,,,,,
21,20,right,male,,37,,C.bmp,坏人,Normal,No,k,k,1,506,,,,,
21,20,right,male,,38,,T.bmp,常人,Bad,No,k,k,1,664,,,,,
21,20,right,male,,39,,C.bmp,常人,Normal,Yes,m,m,1,296,,,,,
21,20,right,male,,40,,S.bmp,好人,Good,Yes,m,m,1,550,,,,,
21,20,right,male,,41,,T.bmp,好人,Bad,No,k,k,1,504,,,,,
21,20,right,male,,42,,T.bmp,坏人,Bad,Yes,m,m,1,986,,,,,
21,20,right,male,,43,,S.bmp,好人,Good,Yes,m,m,1,490,,,,,
21,20,right,male,,44,,C.bmp,好人,Normal,No,k,k,1,290,,,,,
21,20,right,male,,45,,C.bmp,常人,Normal,Yes,m,m,1,341,,,,,
21,20,right,male,,46,,T.bmp,坏人,Bad,Yes,m,m,1,345,,,,,
21,20,right,male,,47,,S.bmp,坏人,Good,No,k,k,1,371,,,,,
21,20,right,male,,48,,S.bmp,常人,Good,No,k,k,1,603,,,,,
21,20,right,male,1,1,T.bmp,,好人,Bad,No,k,,,,k,1,516,3,16
21,20,right,male,1,2,S.bmp,,常人,Good,No,k,,,,k,1,518,7,48
21,20,right,male,1,3,S.bmp,,好人,Good,Yes,m,,,,m,1,444,9,64
21,20,right,male,1,4,S.bmp,,好人,Good,Yes,m,,,,m,1,345,9,64
21,20,right,male,1,5,S.bmp,,坏人,Good,No,k,,,,k,1,571,7,48
21,20,right,male,1,6,T.bmp,,坏人,Bad,Yes,m,,,,m,1,405,5,32
21,20,right,male,1,7,C.bmp,,常人,Normal,Yes,m,,,,m,1,325,13,96
21,20,right,male,1,8,C.bmp,,好人,Normal,No,k,,,,k,1,957,11,80
21,20,right,male,1,9,T.bmp,,坏人,Bad,Yes,m,,,,m,1,535,5,32
21,20,right,male,1,10,C.bmp,,坏人,Normal,No,k,,,,k,1,593,11,80
21,20,right,male,1,11,C.bmp,,常人,Normal,Yes,m,,,,m,1,419,13,96
21,20,right,male,1,12,T.bmp,,常人,Bad,No,k,,,,k,1,401,3,16
21,20,right,male,1,13,C.bmp,,好人,Normal,No,k,,,,k,1,957,11,80
21,20,right,male,1,14,S.bmp,,好人,Good,Yes,m,,,,m,1,359,9,64
21,20,right,male,1,15,S.bmp,,坏人,Good,No,k,,,,k,1,451,7,48
21,20,right,male,1,16,C.bmp,,常人,Normal,Yes,m,,,,m,1,347,13,96
21,20,right,male,1,17,C.bmp,,常人,Normal,Yes,m,,,,k,0,385,13,96
21,20,right,male,1,18,T.bmp,,坏人,Bad,Yes,m,,,,m,1,511,5,32
21,20,right,male,1,19,S.bmp,,好人,Good,Yes,m,,,,m,1,390,9,64
21,20,right,male,1,20,T.bmp,,常人,Bad,No,k,,,,k,1,745,3,16
21,20,right,male,1,21,C.bmp,,坏人,Normal,No,k,,,,k,1,723,11,80
21,20,right,male,1,22,T.bmp,,坏人,Bad,Yes,m,,,,m,1,313,5,32
21,20,right,male,1,23,T.bmp,,好人,Bad,No,k,,,,k,1,715,3,16
21,20,right,male,1,24,S.bmp,,常人,Good,No,k,,,,k,1,557,7,48
21,20,right,male,1,25,S.bmp,,坏人,Good,No,k,,,,k,1,721,7,48
21,20,right,male,1,26,S.bmp,,好人,Good,Yes,m,,,,m,1,365,9,64
21,20,right,male,1,27,S.bmp,,常人,Good,No,k,,,,k,1,495,7,48
21,20,right,male,1,28,T.bmp,,常人,Bad,No,k,,,,k,1,403,3,16
21,20,right,male,1,29,T.bmp,,好人,Bad,No,k,,,,k,1,389,3,16
21,20,right,male,1,30,C.bmp,,好人,Normal,No,k,,,,m,0,729,11,80
21,20,right,male,1,31,S.bmp,,好人,Good,Yes,m,,,,,0,0,9,64
21,20,right,male,1,32,C.bmp,,坏人,Normal,No,k,,,,k,1,647,11,80
21,20,right,male,1,33,T.bmp,,坏人,Bad,Yes,m,,,,m,1,499,5,32
21,20,right,male,1,34,C.bmp,,常人,Normal,Yes,m,,,,m,1,501,13,96
21,20,right,male,1,35,C.bmp,,常人,Normal,Yes,m,,,,m,1,429,13,96
21,20,right,male,1,36,T.bmp,,坏人,Bad,Yes,m,,,,m,1,402,5,32
21,20,right,male,1,37,S.bmp,,好人,Good,Yes,m,,,,m,1,444,9,64
21,20,right,male,1,38,C.bmp,,坏人,Normal,No,k,,,,k,1,614,11,80
21,20,right,male,1,39,T.bmp,,坏人,Bad,Yes,m,,,,m,1,325,5,32
21,20,right,male,1,40,C.bmp,,常人,Normal,Yes,m,,,,m,1,301,13,96
21,20,right,male,1,41,S.bmp,,坏人,Good,No,k,,,,k,1,479,7,48
21,20,right,male,1,42,C.bmp,,常人,Normal,Yes,m,,,,m,1,479,13,96
21,20,right,male,1,43,S.bmp,,常人,Good,No,k,,,,k,1,437,7,48
21,20,right,male,1,44,S.bmp,,好人,Good,Yes,m,,,,m,1,325,9,64
21,20,right,male,1,45,C.bmp,,好人,Normal,No,k,,,,k,1,365,11,80
21,20,right,male,1,46,T.bmp,,坏人,Bad,Yes,m,,,,m,1,323,5,32
21,20,right,male,1,47,T.bmp,,好人,Bad,No,k,,,,k,1,583,3,16
21,20,right,male,1,48,T.bmp,,常人,Bad,No,k,,,,k,1,683,3,16
21,20,right,male,1,49,S.bmp,,坏人,Good,No,k,,,,k,1,637,7,48
21,20,right,male,1,50,C.bmp,,坏人,Normal,No,k,,,,m,0,563,11,80
21,20,right,male,1,51,S.bmp,,常人,Good,No,k,,,,k,1,461,7,48
21,20,right,male,1,52,C.bmp,,常人,Normal,Yes,m,,,,m,1,563,13,96
