Subject,BlockNo,TrialNo,Valence,Matchness,ACC,RT,Identity,ExpNo,Self_ref
1170,8,41,0,1,1,1075,NA,Exp1b,None
1170,8,42,2,0,1,631,NA,Exp1b,None
1170,8,43,2,0,0,804,NA,Exp1b,None
1170,8,44,1,1,1,559,NA,Exp1b,None
1170,8,45,2,1,0,552,NA,Exp1b,None
1170,8,46,1,0,1,669,NA,Exp1b,None
1170,8,47,1,0,0,626,NA,Exp1b,None
1170,8,48,1,1,1,594,NA,Exp1b,None
1170,8,49,0,1,0,714,NA,Exp1b,None
1170,8,50,1,1,1,602,NA,Exp1b,None
1170,8,51,2,0,0,695,NA,Exp1b,None
1170,8,52,0,0,1,717,NA,Exp1b,None
1170,8,53,2,1,1,802,NA,Exp1b,None
1170,8,54,0,1,1,607,NA,Exp1b,None
1170,8,55,1,0,1,623,NA,Exp1b,None
1170,8,56,1,1,1,889,NA,Exp1b,None
1170,8,57,1,0,1,616,NA,Exp1b,None
1170,8,58,0,0,1,772,NA,Exp1b,None
1170,8,59,2,1,1,637,NA,Exp1b,None
1170,8,60,2,0,1,771,NA,Exp1b,None
1170,9,1,2,1,0,844,NA,Exp1b,None
1170,9,2,1,1,1,750,NA,Exp1b,None
1170,9,3,2,1,1,736,NA,Exp1b,None
1170,9,4,1,1,1,698,NA,Exp1b,None
1170,9,5,2,0,1,800,NA,Exp1b,None
1170,9,6,1,0,0,713,NA,Exp1b,None
1170,9,7,1,0,0,721,NA,Exp1b,None
1170,9,8,0,0,1,731,NA,Exp1b,None
1170,9,9,2,0,0,833,NA,Exp1b,None
1170,9,10,0,1,1,733,NA,Exp1b,None
1170,9,11,0,1,1,707,NA,Exp1b,None
1170,9,12,0,0,1,699,NA,Exp1b,None
1170,9,13,0,0,1,668,NA,Exp1b,None
1170,9,14,1,0,0,741,NA,Exp1b,None
1170,9,15,2,0,0,671,NA,Exp1b,None
1170,9,16,0,1,1,501,NA,Exp1b,None
1170,9,17,1,0,1,642,NA,Exp1b,None
1170,9,18,2,1,0,486,NA,Exp1b,None
1170,9,19,1,1,0,765,NA,Exp1b,None
1170,9,20,2,0,0,677,NA,Exp1b,None
1170,9,21,0,1,1,708,NA,Exp1b,None
1170,9,22,0,0,1,636,NA,Exp1b,None
1170,9,23,2,1,1,678,NA,Exp1b,None
1170,9,24,1,1,0,840,NA,Exp1b,None
1170,9,25,0,0,0,642,NA,Exp1b,None
1170,9,26,2,1,0,833,NA,Exp1b,None
1170,9,27,0,0,0,897,NA,Exp1b,None
1170,9,28,2,1,0,506,NA,Exp1b,None
1170,9,29,1,1,1,994,NA,Exp1b,None
1170,9,30,1,0,1,865,NA,Exp1b,None
1170,9,31,2,0,1,783,NA,Exp1b,None
1170,9,32,2,0,1,811,NA,Exp1b,None
1170,9,33,1,0,1,696,NA,Exp1b,None
1170,9,34,0,1,1,578,NA,Exp1b,None
1170,9,35,0,1,1,573,NA,Exp1b,None
1170,9,36,1,1,1,913,NA,Exp1b,None
1170,9,37,1,1,1,709,NA,Exp1b,None
1170,9,38,0,1,1,545,NA,Exp1b,None
1170,9,39,2,1,0,540,NA,Exp1b,None
1170,9,40,0,0,0,699,NA,Exp1b,None
1170,9,41,1,0,1,771,NA,Exp1b,None
1170,9,42,1,0,1,657,NA,Exp1b,None
1170,9,43,1,1,0,720,NA,Exp1b,None
1170,9,44,0,1,1,817,NA,Exp1b,None
1170,9,45,2,1,1,823,NA,Exp1b,None
1170,9,46,0,0,1,849,NA,Exp1b,None
1170,9,47,2,0,0,764,NA,Exp1b,None
1170,9,48,2,0,1,673,NA,Exp1b,None
1170,9,49,2,1,0,760,NA,Exp1b,None
1170,9,50,1,0,1,919,NA,Exp1b,None
1170,9,51,0,0,1,703,NA,Exp1b,None
1170,9,52,1,1,1,808,NA,Exp1b,None
1170,9,53,2,0,1,705,NA,Exp1b,None
1170,9,54,2,0,1,867,NA,Exp1b,None
1170,9,55,1,1,1,762,NA,Exp1b,None
1170,9,56,0,0,1,975,NA,Exp1b,None
1170,9,57,2,1,1,1005,NA,Exp1b,None
1170,9,58,1,0,1,712,NA,Exp1b,None
1170,9,59,0,1,1,725,NA,Exp1b,None
1170,9,60,0,1,1,819,NA,Exp1b,None
1170,10,1,0,1,1,769,NA,Exp1b,None
1170,10,2,0,1,1,494,NA,Exp1b,None
1170,10,3,2,1,1,765,NA,Exp1b,None
1170,10,4,2,1,1,434,NA,Exp1b,None
1170,10,5,0,0,1,575,NA,Exp1b,None
1170,10,6,2,0,1,840,NA,Exp1b,None
1170,10,7,1,1,1,618,NA,Exp1b,None
1170,10,8,1,0,1,668,NA,Exp1b,None
1170,10,9,0,0,1,746,NA,Exp1b,None
1170,10,10,1,0,0,646,NA,Exp1b,None
1170,10,11,2,0,1,694,NA,Exp1b,None
1170,10,12,1,1,1,675,NA,Exp1b,None
1170,10,13,0,0,1,604,NA,Exp1b,None
1170,10,14,1,0,0,626,NA,Exp1b,None
1170,10,15,2,0,1,702,NA,Exp1b,None
1170,10,16,1,0,1,867,NA,Exp1b,None
1170,10,17,2,1,1,666,NA,Exp1b,None
1170,10,18,0,0,1,762,NA,Exp1b,None
1170,10,19,2,0,1,674,NA,Exp1b,None
1170,10,20,2,1,1,863,NA,Exp1b,None
1170,10,21,1,1,0,727,NA,Exp1b,None
1170,10,22,1,1,1,740,NA,Exp1b,None
1170,10,23,0,1,1,673,NA,Exp1b,None
1170,10,24,0,1,1,607,NA,Exp1b,None
1170,10,25,1,1,1,1018,NA,Exp1b,None
1170,10,26,2,1,1,763,NA,Exp1b,None
1170,10,27,0,0,1,942,NA,Exp1b,None
1170,10,28,0,0,1,673,NA,Exp1b,None
1170,10,29,2,0,1,814,NA,Exp1b,None
1170,10,30,0,1,1,800,NA,Exp1b,None
1170,10,31,1,0,1,768,NA,Exp1b,None
1170,10,32,2,0,1,839,NA,Exp1b,None
1170,10,33,0,1,1,730,NA,Exp1b,None
1170,10,34,2,1,0,698,NA,Exp1b,None
1170,10,35,1,1,0,806,NA,Exp1b,None
1170,10,36,1,0,0,748,NA,Exp1b,None
1170,10,37,0,0,0,817,NA,Exp1b,None
1170,10,38,2,1,1,684,NA,Exp1b,None
1170,10,39,0,0,1,709,NA,Exp1b,None
1170,10,40,2,1,1,708,NA,Exp1b,None
1170,10,41,2,0,1,644,NA,Exp1b,None
1170,10,42,1,0,1,823,NA,Exp1b,None
1170,10,43,0,1,1,664,NA,Exp1b,None
1170,10,44,2,0,1,641,NA,Exp1b,None
1170,10,45,1,1,1,963,NA,Exp1b,None
1170,10,46,1,0,1,661,NA,Exp1b,None
1170,10,47,0,1,1,630,NA,Exp1b,None
1170,10,48,1,1,0,629,NA,Exp1b,None
1170,10,49,0,0,1,743,NA,Exp1b,None
1170,10,50,1,1,1,1020,NA,Exp1b,None
1170,10,51,0,1,1,623,NA,Exp1b,None
1170,10,52,2,1,0,704,NA,Exp1b,None
1170,10,53,0,1,1,578,NA,Exp1b,None
1170,10,54,2,0,1,893,NA,Exp1b,None
1170,10,55,1,0,1,642,NA,Exp1b,None
1170,10,56,2,1,1,674,NA,Exp1b,None
1170,10,57,1,1,0,746,NA,Exp1b,None
1170,10,58,0,0,0,709,NA,Exp1b,None
1170,10,59,2,0,1,665,NA,Exp1b,None
1170,10,60,1,0,1,708,NA,Exp1b,None
1170,11,1,2,0,1,920,NA,Exp1b,None
1170,11,2,0,0,1,764,NA,Exp1b,None
1170,11,3,1,1,1,563,NA,Exp1b,None
1170,11,4,1,0,1,585,NA,Exp1b,None
1170,11,5,1,0,1,645,NA,Exp1b,None
1170,11,6,0,1,1,688,NA,Exp1b,None
1170,11,7,0,1,1,680,NA,Exp1b,None
1170,11,8,2,1,0,761,NA,Exp1b,None
1170,11,9,0,0,1,603,NA,Exp1b,None
1170,11,10,2,1,1,663,NA,Exp1b,None
1170,11,11,1,1,1,911,NA,Exp1b,None
1170,11,12,2,0,1,615,NA,Exp1b,None
1170,11,13,0,1,1,696,NA,Exp1b,None
1170,11,14,0,1,1,875,NA,Exp1b,None
1170,11,15,0,0,1,853,NA,Exp1b,None
1170,11,16,2,1,1,661,NA,Exp1b,None
1170,11,17,2,0,1,745,NA,Exp1b,None
1170,11,18,2,0,1,854,NA,Exp1b,None
1170,11,19,1,0,1,704,NA,Exp1b,None
1170,11,20,0,0,1,865,NA,Exp1b,None
1170,11,21,2,1,0,729,NA,Exp1b,None
1170,11,22,1,0,0,787,NA,Exp1b,None
1170,11,23,1,1,1,568,NA,Exp1b,None
1170,11,24,1,1,1,614,NA,Exp1b,None
1170,11,25,2,1,1,772,NA,Exp1b,None
1170,11,26,0,0,1,875,NA,Exp1b,None
1170,11,27,0,0,1,775,NA,Exp1b,None
1170,11,28,0,1,1,631,NA,Exp1b,None
1170,11,29,1,1,1,736,NA,Exp1b,None
1170,11,30,1,0,1,767,NA,Exp1b,None
1170,11,31,0,1,1,782,NA,Exp1b,None
1170,11,32,1,1,1,994,NA,Exp1b,None
1170,11,33,1,0,1,597,NA,Exp1b,None
1170,11,34,2,1,1,709,NA,Exp1b,None
1170,11,35,2,0,1,687,NA,Exp1b,None
1170,11,36,2,0,1,753,NA,Exp1b,None
1170,11,37,1,1,1,576,NA,Exp1b,None
1170,11,38,2,1,1,699,NA,Exp1b,None
1170,11,39,2,1,1,715,NA,Exp1b,None
1170,11,40,0,0,1,659,NA,Exp1b,None
1170,11,41,1,1,1,750,NA,Exp1b,None
1170,11,42,0,0,0,633,NA,Exp1b,None
1170,11,43,1,0,1,604,NA,Exp1b,None
1170,11,44,0,1,1,525,NA,Exp1b,None
1170,11,45,2,0,1,497,NA,Exp1b,None
1170,11,46,1,0,0,456,NA,Exp1b,None
1170,11,47,0,1,1,550,NA,Exp1b,None
1170,11,48,2,0,1,610,NA,Exp1b,None
1170,11,49,0,0,1,706,NA,Exp1b,None
1170,11,50,2,0,1,723,NA,Exp1b,None
1170,11,51,1,1,1,706,NA,Exp1b,None
1170,11,52,2,1,0,452,NA,Exp1b,None
1170,11,53,0,0,0,646,NA,Exp1b,None
1170,11,54,1,0,1,882,NA,Exp1b,None
1170,11,55,0,1,1,603,NA,Exp1b,None
1170,11,56,1,0,1,533,NA,Exp1b,None
1170,11,57,2,1,1,626,NA,Exp1b,None
1170,11,58,1,1,0,747,NA,Exp1b,None
1170,11,59,0,1,0,781,NA,Exp1b,None
1170,11,60,2,0,1,619,NA,Exp1b,None
1170,12,1,1,1,1,776,NA,Exp1b,None
1170,12,2,2,0,1,611,NA,Exp1b,None
1170,12,3,2,1,1,637,NA,Exp1b,None
1170,12,4,0,1,1,656,NA,Exp1b,None
1170,12,5,2,1,1,684,NA,Exp1b,None
1170,12,6,1,1,1,661,NA,Exp1b,None
1170,12,7,0,0,1,653,NA,Exp1b,None
1170,12,8,1,0,0,767,NA,Exp1b,None
1170,12,9,0,1,1,821,NA,Exp1b,None
1170,12,10,2,0,1,626,NA,Exp1b,None
1170,12,11,1,0,1,946,NA,Exp1b,None
1170,12,12,0,0,1,804,NA,Exp1b,None
1170,12,13,2,0,1,817,NA,Exp1b,None
1170,12,14,0,1,1,518,NA,Exp1b,None
1170,12,15,1,1,1,546,NA,Exp1b,None
1170,12,16,1,0,1,933,NA,Exp1b,None
1170,12,17,1,1,1,774,NA,Exp1b,None
1170,12,18,1,0,1,707,NA,Exp1b,None
1170,12,19,2,0,1,685,NA,Exp1b,None
1170,12,20,0,1,1,657,NA,Exp1b,None
1170,12,21,2,1,1,767,NA,Exp1b,None
1170,12,22,0,0,1,789,NA,Exp1b,None
1170,12,23,0,0,1,677,NA,Exp1b,None
1170,12,24,2,1,0,777,NA,Exp1b,None
1170,12,25,0,0,1,743,NA,Exp1b,None
1170,12,26,2,0,1,887,NA,Exp1b,None
1170,12,27,0,1,1,535,NA,Exp1b,None
1170,12,28,0,1,1,453,NA,Exp1b,None
1170,12,29,2,0,1,766,NA,Exp1b,None
1170,12,30,1,0,0,836,NA,Exp1b,None
1170,12,31,1,1,1,560,NA,Exp1b,None
1170,12,32,1,0,1,600,NA,Exp1b,None
1170,12,33,2,1,1,714,NA,Exp1b,None
1170,12,34,1,1,1,732,NA,Exp1b,None
1170,12,35,0,0,1,570,NA,Exp1b,None
1170,12,36,2,1,1,694,NA,Exp1b,None
1170,12,37,0,1,1,695,NA,Exp1b,None
1170,12,38,1,0,1,660,NA,Exp1b,None
1170,12,39,1,1,0,614,NA,Exp1b,None
1170,12,40,2,1,0,639,NA,Exp1b,None
1170,12,41,0,0,1,694,NA,Exp1b,None
1170,12,42,1,1,1,677,NA,Exp1b,None
1170,12,43,2,1,1,746,NA,Exp1b,None
1170,12,44,0,1,1,796,NA,Exp1b,None
1170,12,45,0,0,1,764,NA,Exp1b,None
1170,12,46,1,0,0,1005,NA,Exp1b,None
1170,12,47,2,0,1,974,NA,Exp1b,None
1170,12,48,2,0,1,1022,NA,Exp1b,None
1170,12,49,2,0,1,910,NA,Exp1b,None
1170,12,50,0,1,1,561,NA,Exp1b,None
1170,12,51,1,0,1,648,NA,Exp1b,None
1170,12,52,1,1,1,553,NA,Exp1b,None
1170,12,53,2,1,0,738,NA,Exp1b,None
1170,12,54,0,0,1,725,NA,Exp1b,None
1170,12,55,0,1,0,773,NA,Exp1b,None
1170,12,56,2,0,1,870,NA,Exp1b,None
1170,12,57,1,1,1,651,NA,Exp1b,None
1170,12,58,2,1,1,774,NA,Exp1b,None
1170,12,59,0,0,1,662,NA,Exp1b,None
1170,12,60,1,0,1,741,NA,Exp1b,None
1172,1,1,1,0,1,623,NA,Exp1b,None
1172,1,2,2,1,0,498,NA,Exp1b,None
1172,1,3,0,1,1,451,NA,Exp1b,None
1172,1,4,1,1,0,327,NA,Exp1b,None
1172,1,5,1,0,1,632,NA,Exp1b,None
1172,1,6,2,0,1,468,NA,Exp1b,None
1172,1,7,2,0,1,382,NA,Exp1b,None
1172,1,8,0,0,1,297,NA,Exp1b,None
1172,1,9,1,1,0,250,NA,Exp1b,None
1172,1,10,2,1,1,242,NA,Exp1b,None
1172,1,11,0,0,1,313,NA,Exp1b,None
1172,1,12,0,1,1,383,NA,Exp1b,None
1172,1,13,2,1,1,493,NA,Exp1b,None
1172,1,14,1,0,0,329,NA,Exp1b,None
1172,1,15,2,0,1,205,NA,Exp1b,None
1172,1,16,2,0,0,315,NA,Exp1b,None
1172,1,17,1,1,0,346,NA,Exp1b,None
1172,1,18,2,1,1,378,NA,Exp1b,None
1172,1,19,1,1,0,331,NA,Exp1b,None
1172,1,20,0,0,0,323,NA,Exp1b,None
1172,1,21,0,0,1,355,NA,Exp1b,None
1172,1,22,1,0,1,465,NA,Exp1b,None
1172,1,23,0,1,0,379,NA,Exp1b,None
1172,1,24,0,1,1,527,NA,Exp1b,None
1172,1,25,0,1,0,324,NA,Exp1b,None
1172,1,26,2,0,0,356,NA,Exp1b,None
1172,1,27,0,1,1,504,NA,Exp1b,None
1172,1,28,1,0,1,692,NA,Exp1b,None
1172,1,29,1,1,0,606,NA,Exp1b,None
1172,1,30,2,1,1,442,NA,Exp1b,None
1172,1,31,2,1,1,551,NA,Exp1b,None
1172,1,32,0,0,1,700,NA,Exp1b,None
1172,1,33,0,0,0,351,NA,Exp1b,None
1172,1,34,2,0,0,422,NA,Exp1b,None
1172,1,35,1,0,1,414,NA,Exp1b,None
1172,1,36,1,1,0,367,NA,Exp1b,None
1172,1,37,1,0,1,281,NA,Exp1b,None
1172,1,38,0,1,0,314,NA,Exp1b,None
1172,1,39,2,1,1,697,NA,Exp1b,None
1172,1,40,0,0,0,768,NA,Exp1b,None
1172,1,41,0,1,1,486,NA,Exp1b,None
1172,1,42,1,1,0,596,NA,Exp1b,None
1172,1,43,0,0,0,354,NA,Exp1b,None
1172,1,44,2,0,1,307,NA,Exp1b,None
1172,1,45,1,0,1,389,NA,Exp1b,None
1172,1,46,2,1,0,577,NA,Exp1b,None
1172,1,47,2,0,0,452,NA,Exp1b,None
1172,1,48,1,1,1,288,NA,Exp1b,None
1172,1,49,2,1,1,398,NA,Exp1b,None
1172,1,50,2,0,0,391,NA,Exp1b,None
1172,1,51,2,0,1,853,NA,Exp1b,None
1172,1,52,2,1,1,415,NA,Exp1b,None
1172,1,53,0,1,0,379,NA,Exp1b,None
1172,1,54,1,1,1,333,NA,Exp1b,None
1172,1,55,0,0,0,325,NA,Exp1b,None
1172,1,56,1,0,1,357,NA,Exp1b,None
1172,1,58,1,0,0,314,NA,Exp1b,None
1172,1,59,1,1,0,347,NA,Exp1b,None
1172,2,1,1,0,0,422,NA,Exp1b,None
1172,2,2,0,0,1,490,NA,Exp1b,None
1172,2,3,2,1,0,439,NA,Exp1b,None
1172,2,4,1,1,1,321,NA,Exp1b,None
1172,2,5,2,0,0,310,NA,Exp1b,None
1172,2,6,0,0,0,415,NA,Exp1b,None
1172,2,7,2,0,1,404,NA,Exp1b,None
1172,2,8,1,1,0,587,NA,Exp1b,None
1172,2,9,0,1,1,498,NA,Exp1b,None
1172,2,10,2,1,0,682,NA,Exp1b,None
1172,2,11,1,0,0,447,NA,Exp1b,None
1172,2,12,0,1,1,280,NA,Exp1b,None
1172,2,13,0,1,1,307,NA,Exp1b,None
1172,2,14,1,0,1,569,NA,Exp1b,None
1172,2,15,2,0,1,557,NA,Exp1b,None
1172,2,16,1,0,1,429,NA,Exp1b,None
1172,2,17,2,1,1,379,NA,Exp1b,None
1172,2,18,2,1,0,367,NA,Exp1b,None
1172,2,19,1,1,0,785,NA,Exp1b,None
1172,2,20,0,0,1,695,NA,Exp1b,None
1172,2,21,0,1,1,606,NA,Exp1b,None
1172,2,22,2,0,1,907,NA,Exp1b,None
1172,2,23,0,0,0,662,NA,Exp1b,None
1172,2,24,1,1,0,417,NA,Exp1b,None
1172,2,25,1,1,1,405,NA,Exp1b,None
1172,2,26,1,0,0,511,NA,Exp1b,None
1172,2,27,0,0,0,382,NA,Exp1b,None
1172,2,28,2,1,0,371,NA,Exp1b,None
1172,2,29,2,0,0,243,NA,Exp1b,None
1172,2,30,0,1,1,270,NA,Exp1b,None
1172,2,31,0,1,0,348,NA,Exp1b,None
1172,2,32,0,0,0,219,NA,Exp1b,None
1172,2,33,2,0,0,403,NA,Exp1b,None
1172,2,34,1,1,0,314,NA,Exp1b,None
1172,2,35,2,1,1,458,NA,Exp1b,None
1172,2,36,1,0,0,330,NA,Exp1b,None
1172,2,38,2,1,1,424,NA,Exp1b,None
1172,2,39,2,0,1,647,NA,Exp1b,None
1172,2,40,1,1,0,674,NA,Exp1b,None
1172,2,41,0,1,1,312,NA,Exp1b,None
1172,2,42,0,0,1,495,NA,Exp1b,None
1172,2,43,1,0,0,445,NA,Exp1b,None
1172,2,44,2,1,0,629,NA,Exp1b,None
1172,2,45,0,0,0,383,NA,Exp1b,None
1172,2,46,1,1,0,344,NA,Exp1b,None
1172,2,48,2,0,1,322,NA,Exp1b,None
1172,2,49,0,1,0,365,NA,Exp1b,None
1172,2,52,0,0,1,331,NA,Exp1b,None
1172,2,53,0,0,1,359,NA,Exp1b,None
1172,2,54,1,0,1,319,NA,Exp1b,None
1172,2,55,0,1,1,542,NA,Exp1b,None
1172,2,56,2,1,1,619,NA,Exp1b,None
1172,2,57,2,0,0,374,NA,Exp1b,None
1172,2,58,1,1,0,285,NA,Exp1b,None
1172,2,59,2,0,1,234,NA,Exp1b,None
1172,2,60,2,1,0,301,NA,Exp1b,None
1172,3,1,1,1,1,359,NA,Exp1b,None
1172,3,2,0,0,0,348,NA,Exp1b,None
1172,3,3,2,1,1,882,NA,Exp1b,None
1172,3,4,0,1,0,715,NA,Exp1b,None
1172,3,5,0,1,1,587,NA,Exp1b,None
1172,3,6,1,0,0,459,NA,Exp1b,None
1172,3,7,2,0,1,603,NA,Exp1b,None
1172,3,8,2,1,1,709,NA,Exp1b,None
1172,3,9,1,1,1,892,NA,Exp1b,None
1172,3,10,0,0,0,570,NA,Exp1b,None
1172,3,11,2,0,0,520,NA,Exp1b,None
1172,3,12,1,0,1,285,NA,Exp1b,None
1172,3,13,2,1,0,429,NA,Exp1b,None
1172,3,14,0,1,1,379,NA,Exp1b,None
1172,3,15,2,0,0,407,NA,Exp1b,None
1172,3,16,0,0,1,786,NA,Exp1b,None
1172,3,17,1,0,1,814,NA,Exp1b,None
1172,3,18,2,0,1,841,NA,Exp1b,None
1172,3,19,1,1,0,674,NA,Exp1b,None
1172,3,21,1,1,0,378,NA,Exp1b,None
1172,3,22,0,1,1,288,NA,Exp1b,None
1172,3,23,1,0,1,354,NA,Exp1b,None
1172,3,24,2,1,0,538,NA,Exp1b,None
1172,3,25,0,1,1,332,NA,Exp1b,None
1172,3,26,2,1,1,359,NA,Exp1b,None
1172,3,27,1,1,1,270,NA,Exp1b,None
1172,3,28,0,0,0,453,NA,Exp1b,None
1172,3,29,1,0,1,268,NA,Exp1b,None
1172,3,30,2,1,0,345,NA,Exp1b,None
1172,3,31,1,0,0,256,NA,Exp1b,None
1172,3,33,0,1,0,244,NA,Exp1b,None
1172,3,34,2,0,0,310,NA,Exp1b,None
1172,3,36,2,0,1,365,NA,Exp1b,None
1172,3,37,0,0,1,354,NA,Exp1b,None
1172,3,38,2,1,1,264,NA,Exp1b,None
1172,3,39,1,1,0,332,NA,Exp1b,None
1172,3,40,0,0,0,282,NA,Exp1b,None
1172,3,41,1,0,1,973,NA,Exp1b,None
1172,3,42,1,1,1,493,NA,Exp1b,None
1172,3,43,0,1,0,287,NA,Exp1b,None
1172,3,45,0,1,0,694,NA,Exp1b,None
1172,3,46,2,0,0,370,NA,Exp1b,None
1172,3,48,1,0,0,347,NA,Exp1b,None
1172,3,49,0,1,0,308,NA,Exp1b,None
1172,3,50,0,0,0,297,NA,Exp1b,None
1172,3,52,1,0,1,313,NA,Exp1b,None
1172,3,53,1,1,0,419,NA,Exp1b,None
1172,3,54,2,0,1,329,NA,Exp1b,None
1172,3,55,2,0,1,318,NA,Exp1b,None
1172,3,56,1,1,0,356,NA,Exp1b,None
1172,3,57,1,0,0,228,NA,Exp1b,None
1172,3,59,0,1,1,283,NA,Exp1b,None
1172,3,60,2,1,1,351,NA,Exp1b,None
1172,4,1,1,0,0,367,NA,Exp1b,None
1172,4,2,2,0,0,551,NA,Exp1b,None
1172,4,3,1,0,0,343,NA,Exp1b,None
1172,4,5,0,0,1,290,NA,Exp1b,None
1172,4,6,1,1,0,317,NA,Exp1b,None
1172,4,7,0,0,0,422,NA,Exp1b,None
1172,4,8,2,1,1,722,NA,Exp1b,None
1172,4,9,0,1,1,710,NA,Exp1b,None
1172,4,11,1,1,1,425,NA,Exp1b,None
1172,4,12,2,1,1,374,NA,Exp1b,None
1172,4,13,2,1,1,363,NA,Exp1b,None
1172,4,14,0,0,0,585,NA,Exp1b,None
1172,4,15,1,1,1,496,NA,Exp1b,None
1172,4,16,0,1,0,641,NA,Exp1b,None
1172,4,17,1,1,1,630,NA,Exp1b,None
1172,4,18,0,1,1,424,NA,Exp1b,None
1172,4,19,1,0,0,374,NA,Exp1b,None
1172,4,20,2,0,0,646,NA,Exp1b,None
1172,4,21,0,0,0,401,NA,Exp1b,None
1172,4,22,2,0,0,468,NA,Exp1b,None
1172,4,23,1,0,0,573,NA,Exp1b,None
1172,4,24,2,1,1,846,NA,Exp1b,None
1172,4,25,1,1,1,639,NA,Exp1b,None
1172,4,26,0,0,0,666,NA,Exp1b,None
1172,4,27,1,1,1,704,NA,Exp1b,None
1172,4,28,0,0,1,497,NA,Exp1b,None
1172,4,29,2,1,1,457,NA,Exp1b,None
1172,4,30,2,0,1,406,NA,Exp1b,None
1172,4,31,2,0,0,316,NA,Exp1b,None
1172,4,32,0,1,0,421,NA,Exp1b,None
1172,4,33,2,1,1,293,NA,Exp1b,None
1172,4,34,1,0,0,436,NA,Exp1b,None
1172,4,35,1,0,1,775,NA,Exp1b,None
1172,4,36,0,1,0,412,NA,Exp1b,None
1172,4,37,0,1,1,762,NA,Exp1b,None
1172,4,38,0,0,1,750,NA,Exp1b,None
1172,4,39,1,0,1,854,NA,Exp1b,None
1172,4,40,2,0,1,646,NA,Exp1b,None
1172,4,41,0,1,0,488,NA,Exp1b,None
1172,4,42,2,1,0,554,NA,Exp1b,None
1172,4,43,2,1,1,541,NA,Exp1b,None
1172,4,44,1,1,1,411,NA,Exp1b,None
1172,4,45,1,1,0,944,NA,Exp1b,None
1172,4,46,1,0,0,698,NA,Exp1b,None
1172,4,47,0,0,0,490,NA,Exp1b,None
1172,4,48,2,0,1,410,NA,Exp1b,None
1172,4,49,2,0,1,436,NA,Exp1b,None
1172,4,50,1,0,1,540,NA,Exp1b,None
1172,4,51,2,1,0,605,NA,Exp1b,None
1172,4,52,0,0,1,436,NA,Exp1b,None
1172,4,53,1,1,0,462,NA,Exp1b,None
1172,4,54,0,1,1,410,NA,Exp1b,None
1172,4,55,0,0,0,397,NA,Exp1b,None
1172,4,56,0,1,1,423,NA,Exp1b,None
1172,4,57,1,0,1,371,NA,Exp1b,None
1172,4,58,2,0,0,358,NA,Exp1b,None
1172,4,59,1,1,0,384,NA,Exp1b,None
1172,4,60,2,1,1,371,NA,Exp1b,None
1172,5,1,1,1,1,699,NA,Exp1b,None
1172,5,2,1,1,1,686,NA,Exp1b,None
1172,5,3,2,0,0,556,NA,Exp1b,None
1172,5,4,0,0,0,659,NA,Exp1b,None
1172,5,5,1,0,0,763,NA,Exp1b,None
1172,5,6,0,1,1,633,NA,Exp1b,None
1172,5,7,0,1,1,504,NA,Exp1b,None
1172,5,8,1,0,1,374,NA,Exp1b,None
1172,5,9,0,0,0,362,NA,Exp1b,None
1172,5,10,2,1,0,273,NA,Exp1b,None
1172,5,11,2,0,0,378,NA,Exp1b,None
1172,5,12,2,1,1,367,NA,Exp1b,None
1172,5,14,1,1,0,579,NA,Exp1b,None
1172,5,15,2,0,0,413,NA,Exp1b,None
1172,5,16,2,1,0,492,NA,Exp1b,None
1172,5,18,0,1,1,262,NA,Exp1b,None
1172,5,19,0,1,1,689,NA,Exp1b,None
1172,5,20,2,1,1,603,NA,Exp1b,None
1172,5,21,1,1,0,672,NA,Exp1b,None
1172,5,22,1,0,0,350,NA,Exp1b,None
1172,5,23,1,0,0,379,NA,Exp1b,None
1172,5,24,0,0,1,370,NA,Exp1b,None
1172,5,25,0,1,0,400,NA,Exp1b,None
1172,5,26,0,1,1,430,NA,Exp1b,None
1172,5,27,1,1,0,694,NA,Exp1b,None
1172,5,28,2,1,1,842,NA,Exp1b,None
1172,5,29,0,0,1,727,NA,Exp1b,None
1172,5,30,1,0,0,600,NA,Exp1b,None
1172,5,31,1,0,1,317,NA,Exp1b,None
1172,5,32,2,1,1,357,NA,Exp1b,None
1172,5,33,2,0,1,347,NA,Exp1b,None
1172,5,34,2,0,0,298,NA,Exp1b,None
1172,5,35,1,1,1,493,NA,Exp1b,None
1172,5,36,0,0,0,649,NA,Exp1b,None
1172,5,37,0,1,1,873,NA,Exp1b,None
1172,5,38,0,0,1,823,NA,Exp1b,None
1172,5,39,1,1,1,510,NA,Exp1b,None
1172,5,40,1,0,1,1084,NA,Exp1b,None
1172,5,41,0,0,0,761,NA,Exp1b,None
1172,5,42,2,1,1,945,NA,Exp1b,None
1172,5,43,2,1,1,739,NA,Exp1b,None
1172,5,44,2,0,1,689,NA,Exp1b,None
1172,5,45,1,1,0,795,NA,Exp1b,None
1172,5,46,2,0,0,628,NA,Exp1b,None
1172,5,47,0,1,1,500,NA,Exp1b,None
1172,5,48,1,0,1,879,NA,Exp1b,None
1172,5,49,0,1,1,634,NA,Exp1b,None
1172,5,50,1,0,1,897,NA,Exp1b,None
1172,5,51,1,0,0,809,NA,Exp1b,None
1172,5,52,0,0,1,1073,NA,Exp1b,None
1172,5,53,2,0,1,985,NA,Exp1b,None
