Subject,Session,Age,Handedness,Sex,BlockList.Sample,PracList.Sample,SubTrial,Label,Target,Shape,morality,identity,YesNoResp,CorrectAnswer,Targetprac.RESP,Targetprac.ACC,Targetprac.RT,Target.RESP,Target.ACC,Target.RT,CodePrime,CodeTarget
6202,2,23,right,male,17,,60,BadOther.bmp,D.bmp,Goodself,bad,other,No,m,,,,m,1,920,16,1
6202,2,23,right,male,17,,61,NormalSelf.bmp,Tra.bmp,Badself,normal,self,No,m,,,,m,1,548,96,6
6202,2,23,right,male,17,,62,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,384,192,12
6202,2,23,right,male,17,,63,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,772,112,7
6202,2,23,right,male,17,,64,GoodSelf.bmp,C.bmp,Normalother,good,self,No,m,,,,m,1,456,80,5
6202,2,23,right,male,17,,65,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,924,176,11
6202,2,23,right,male,17,,66,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,616,112,7
6202,2,23,right,male,17,,67,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,698,128,8
6202,2,23,right,male,17,,68,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,627,176,11
6202,2,23,right,male,17,,69,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,471,176,11
6202,2,23,right,male,17,,70,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,579,128,8
6202,2,23,right,male,17,,71,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,m,0,759,160,10
6202,2,23,right,male,17,,72,NormalOther.bmp,P.bmp,Normalself,normal,other,No,m,,,,k,0,802,48,3
6202,2,23,right,male,17,,73,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,462,160,10
6202,2,23,right,male,17,,74,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,634,176,11
6202,2,23,right,male,17,,75,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,590,128,8
6202,2,23,right,male,17,,76,BadSelf.bmp,S.bmp,Badother,bad,self,No,m,,,,k,0,418,64,4
6202,2,23,right,male,17,,77,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,366,112,7
6202,2,23,right,male,17,,78,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,606,192,12
6202,2,23,right,male,17,,79,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,655,160,10
6202,2,23,right,male,17,,80,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,771,176,11
6202,2,23,right,male,17,,81,BadSelf.bmp,D.bmp,Goodself,bad,self,No,m,,,,m,1,631,64,4
6202,2,23,right,male,17,,82,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,499,112,7
6202,2,23,right,male,17,,83,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,639,160,10
6202,2,23,right,male,17,,84,GoodOther.bmp,Tra.bmp,Badself,good,other,No,m,,,,m,1,547,32,2
6202,2,23,right,male,17,,85,NormalSelf.bmp,C.bmp,Normalother,normal,self,No,m,,,,m,1,622,96,6
6202,2,23,right,male,17,,86,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,674,192,12
6202,2,23,right,male,17,,87,BadOther.bmp,T.bmp,Goodother,bad,other,No,m,,,,k,0,774,16,1
6202,2,23,right,male,17,,88,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,562,160,10
6202,2,23,right,male,17,,89,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,492,160,10
6202,2,23,right,male,17,,90,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,759,128,8
6202,2,23,right,male,18,,1,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,763,176,11
6202,2,23,right,male,18,,2,NormalSelf.bmp,Tra.bmp,Badself,normal,self,No,m,,,,m,1,495,96,6
6202,2,23,right,male,18,,3,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,403,128,8
6202,2,23,right,male,18,,4,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,439,176,11
6202,2,23,right,male,18,,5,BadOther.bmp,P.bmp,Normalself,bad,other,No,m,,,,m,1,715,16,1
6202,2,23,right,male,18,,6,GoodOther.bmp,C.bmp,Normalother,good,other,No,m,,,,m,1,783,32,2
6202,2,23,right,male,18,,7,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,775,112,7
6202,2,23,right,male,18,,8,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,540,160,10
6202,2,23,right,male,18,,9,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,672,176,11
6202,2,23,right,male,18,,10,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,412,192,12
6202,2,23,right,male,18,,11,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,743,160,10
6202,2,23,right,male,18,,12,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,427,160,10
6202,2,23,right,male,18,,13,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,543,112,7
6202,2,23,right,male,18,,14,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,347,112,7
6202,2,23,right,male,18,,15,BadSelf.bmp,S.bmp,Badother,bad,self,No,m,,,,m,1,583,64,4
6202,2,23,right,male,18,,16,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,467,128,8
6202,2,23,right,male,18,,17,NormalSelf.bmp,S.bmp,Badother,normal,self,No,m,,,,m,1,447,96,6
6202,2,23,right,male,18,,18,GoodOther.bmp,Tra.bmp,Badself,good,other,No,m,,,,k,0,815,32,2
6202,2,23,right,male,18,,19,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,652,112,7
6202,2,23,right,male,18,,20,NormalOther.bmp,D.bmp,Goodself,normal,other,No,m,,,,m,1,576,48,3
6202,2,23,right,male,18,,21,NormalSelf.bmp,D.bmp,Goodself,normal,self,No,m,,,,m,1,732,96,6
6202,2,23,right,male,18,,22,NormalSelf.bmp,C.bmp,Normalother,normal,self,No,m,,,,m,1,608,96,6
6202,2,23,right,male,18,,23,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,412,160,10
6202,2,23,right,male,18,,24,GoodSelf.bmp,T.bmp,Goodother,good,self,No,m,,,,m,1,463,80,5
6202,2,23,right,male,18,,25,BadSelf.bmp,T.bmp,Goodother,bad,self,No,m,,,,m,1,619,64,4
6202,2,23,right,male,18,,26,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,639,112,7
6202,2,23,right,male,18,,27,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,915,128,8
6202,2,23,right,male,18,,28,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,575,192,12
6202,2,23,right,male,18,,29,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,647,176,11
6202,2,23,right,male,18,,30,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,764,128,8
6202,2,23,right,male,18,,31,NormalOther.bmp,T.bmp,Goodother,normal,other,No,m,,,,k,0,752,48,3
6202,2,23,right,male,18,,32,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,924,112,7
6202,2,23,right,male,18,,33,BadOther.bmp,C.bmp,Normalother,bad,other,No,m,,,,m,1,576,16,1
6202,2,23,right,male,18,,34,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,436,192,12
6202,2,23,right,male,18,,35,GoodSelf.bmp,Tra.bmp,Badself,good,self,No,m,,,,m,1,504,80,5
6202,2,23,right,male,18,,36,BadOther.bmp,T.bmp,Goodother,bad,other,No,m,,,,m,1,795,16,1
6202,2,23,right,male,18,,37,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,511,128,8
6202,2,23,right,male,18,,38,BadSelf.bmp,P.bmp,Normalself,bad,self,No,m,,,,m,1,795,64,4
6202,2,23,right,male,18,,39,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,767,176,11
6202,2,23,right,male,18,,40,BadOther.bmp,Tra.bmp,Badself,bad,other,No,m,,,,m,1,1055,16,1
6202,2,23,right,male,18,,41,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,1028,192,12
6202,2,23,right,male,18,,42,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,416,128,8
6202,2,23,right,male,18,,43,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,548,176,11
6202,2,23,right,male,18,,44,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,896,192,12
6202,2,23,right,male,18,,45,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,412,192,12
6202,2,23,right,male,18,,46,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,768,128,8
6202,2,23,right,male,18,,47,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,1028,112,7
6202,2,23,right,male,18,,48,GoodSelf.bmp,C.bmp,Normalother,good,self,No,m,,,,m,1,456,80,5
6202,2,23,right,male,18,,49,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,531,176,11
6202,2,23,right,male,18,,50,NormalSelf.bmp,T.bmp,Goodother,normal,self,No,m,,,,m,1,847,96,6
6202,2,23,right,male,18,,51,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,423,128,8
6202,2,23,right,male,18,,52,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,476,128,8
6202,2,23,right,male,18,,53,NormalOther.bmp,S.bmp,Badother,normal,other,No,m,,,,m,1,488,48,3
6202,2,23,right,male,18,,54,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,508,128,8
6202,2,23,right,male,18,,55,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,496,128,8
6202,2,23,right,male,18,,56,GoodOther.bmp,D.bmp,Goodself,good,other,No,m,,,,m,1,508,32,2
6202,2,23,right,male,18,,57,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,424,192,12
6202,2,23,right,male,18,,58,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,628,160,10
6202,2,23,right,male,18,,59,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,400,128,8
6202,2,23,right,male,18,,60,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,620,176,11
6202,2,23,right,male,18,,61,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,550,128,8
6202,2,23,right,male,18,,62,BadOther.bmp,D.bmp,Goodself,bad,other,No,m,,,,m,1,661,16,1
6202,2,23,right,male,18,,63,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,698,160,10
6202,2,23,right,male,18,,64,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,438,128,8
6202,2,23,right,male,18,,65,GoodOther.bmp,S.bmp,Badother,good,other,No,m,,,,m,1,562,32,2
6202,2,23,right,male,18,,66,GoodOther.bmp,P.bmp,Normalself,good,other,No,m,,,,m,1,990,32,2
6202,2,23,right,male,18,,67,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,578,112,7
6202,2,23,right,male,18,,68,BadSelf.bmp,C.bmp,Normalother,bad,self,No,m,,,,m,1,454,64,4
6202,2,23,right,male,18,,69,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,466,160,10
6202,2,23,right,male,18,,70,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,998,128,8
6202,2,23,right,male,18,,71,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,866,176,11
6202,2,23,right,male,18,,72,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,838,192,12
6202,2,23,right,male,18,,73,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,782,176,11
6202,2,23,right,male,18,,74,BadSelf.bmp,D.bmp,Goodself,bad,self,No,m,,,,m,1,770,64,4
6202,2,23,right,male,18,,75,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,374,128,8
6202,2,23,right,male,18,,76,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,826,128,8
6202,2,23,right,male,18,,77,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,806,160,10
6202,2,23,right,male,18,,78,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,378,160,10
6202,2,23,right,male,18,,79,GoodSelf.bmp,P.bmp,Normalself,good,self,No,m,,,,m,1,622,80,5
6202,2,23,right,male,18,,80,NormalOther.bmp,P.bmp,Normalself,normal,other,No,m,,,,k,0,1050,48,3
6202,2,23,right,male,18,,81,GoodSelf.bmp,S.bmp,Badother,good,self,No,m,,,,m,1,1030,80,5
6202,2,23,right,male,18,,82,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,706,128,8
6202,2,23,right,male,18,,83,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,862,112,7
6202,2,23,right,male,18,,84,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,894,128,8
6202,2,23,right,male,18,,85,NormalOther.bmp,Tra.bmp,Badself,normal,other,No,m,,,,m,1,475,48,3
6202,2,23,right,male,18,,86,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,758,128,8
6202,2,23,right,male,18,,87,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,402,160,10
6202,2,23,right,male,18,,88,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,430,192,12
6202,2,23,right,male,18,,89,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,402,192,12
6202,2,23,right,male,18,,90,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,782,112,7
6203,2,21,right,male,,1,1,GoodOther.bmp,S.bmp,Goodother,moral,other,Yes,m,m,1,530,,,,,
6203,2,21,right,male,,1,2,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,m,1,402,,,,,
6203,2,21,right,male,,1,3,BadOther.bmp,C.bmp,Badother,immoral,other,Yes,m,m,1,531,,,,,
6203,2,21,right,male,,1,4,NormalOther.bmp,P.bmp,Badself,normal,other,No,k,k,1,611,,,,,
6203,2,21,right,male,,1,5,GoodOther.bmp,S.bmp,Goodother,moral,other,Yes,m,m,1,726,,,,,
6203,2,21,right,male,,1,6,GoodOther.bmp,T.bmp,Normalself,moral,other,No,k,k,1,632,,,,,
6203,2,21,right,male,,1,7,BadOther.bmp,C.bmp,Badother,immoral,other,Yes,m,m,1,570,,,,,
6203,2,21,right,male,,1,8,GoodOther.bmp,P.bmp,Badself,moral,other,No,k,k,1,620,,,,,
6203,2,21,right,male,,1,9,GoodOther.bmp,Tra.bmp,Goodself,moral,other,No,k,k,1,734,,,,,
6203,2,21,right,male,,1,10,NormalOther.bmp,S.bmp,Goodother,normal,other,No,k,k,1,488,,,,,
6203,2,21,right,male,,1,11,GoodOther.bmp,C.bmp,Badother,moral,other,No,k,k,1,519,,,,,
6203,2,21,right,male,,1,12,NormalOther.bmp,C.bmp,Badother,normal,other,No,k,k,1,530,,,,,
6203,2,21,right,male,,1,13,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,m,1,668,,,,,
6203,2,21,right,male,,1,14,GoodOther.bmp,D.bmp,Normalother,moral,other,No,k,k,1,630,,,,,
6203,2,21,right,male,,1,15,BadOther.bmp,T.bmp,Normalself,immoral,other,No,k,k,1,512,,,,,
6203,2,21,right,male,,1,16,BadSelf.bmp,P.bmp,Badself,immoral,self,Yes,m,m,1,434,,,,,
6203,2,21,right,male,,1,17,NormalSelf.bmp,S.bmp,Goodother,normal,self,No,k,k,1,698,,,,,
6203,2,21,right,male,,1,18,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,k,0,563,,,,,
6203,2,21,right,male,,1,19,GoodSelf.bmp,Tra.bmp,Goodself,moral,self,Yes,m,m,1,628,,,,,
6203,2,21,right,male,,1,20,GoodSelf.bmp,Tra.bmp,Goodself,moral,self,Yes,m,m,1,526,,,,,
6203,2,21,right,male,,1,21,BadOther.bmp,C.bmp,Badother,immoral,other,Yes,m,m,1,688,,,,,
6203,2,21,right,male,,1,22,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,m,1,426,,,,,
6203,2,21,right,male,,1,23,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,m,1,732,,,,,
6203,2,21,right,male,,1,24,GoodSelf.bmp,Tra.bmp,Goodself,moral,self,Yes,m,m,1,406,,,,,
6203,2,21,right,male,,1,25,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,m,1,823,,,,,
6203,2,21,right,male,,1,26,GoodSelf.bmp,P.bmp,Badself,moral,self,No,k,m,0,792,,,,,
6203,2,21,right,male,,1,27,BadSelf.bmp,P.bmp,Badself,immoral,self,Yes,m,m,1,826,,,,,
6203,2,21,right,male,,1,28,BadSelf.bmp,D.bmp,Normalother,immoral,self,No,k,m,0,876,,,,,
6203,2,21,right,male,,1,29,BadSelf.bmp,P.bmp,Badself,immoral,self,Yes,m,m,1,502,,,,,
6203,2,21,right,male,,1,30,BadSelf.bmp,Tra.bmp,Goodself,immoral,self,No,k,k,1,376,,,,,
6203,2,21,right,male,,1,31,BadOther.bmp,D.bmp,Normalother,immoral,other,No,k,m,0,744,,,,,
6203,2,21,right,male,,1,32,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,m,1,731,,,,,
6203,2,21,right,male,,1,33,BadOther.bmp,P.bmp,Badself,immoral,other,No,k,k,1,709,,,,,
6203,2,21,right,male,,1,34,NormalSelf.bmp,Tra.bmp,Goodself,normal,self,No,k,m,0,582,,,,,
6203,2,21,right,male,,1,35,GoodSelf.bmp,Tra.bmp,Goodself,moral,self,Yes,m,m,1,672,,,,,
6203,2,21,right,male,,1,36,GoodSelf.bmp,C.bmp,Badother,moral,self,No,k,,0,0,,,,,
6203,2,21,right,male,,1,37,NormalOther.bmp,Tra.bmp,Goodself,normal,other,No,k,k,1,524,,,,,
6203,2,21,right,male,,1,38,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,m,1,589,,,,,
6203,2,21,right,male,,1,39,BadOther.bmp,C.bmp,Badother,immoral,other,Yes,m,m,1,535,,,,,
6203,2,21,right,male,,1,40,GoodOther.bmp,S.bmp,Goodother,moral,other,Yes,m,m,1,809,,,,,
6203,2,21,right,male,,1,41,BadSelf.bmp,P.bmp,Badself,immoral,self,Yes,m,m,1,739,,,,,
6203,2,21,right,male,,1,42,NormalSelf.bmp,D.bmp,Normalother,normal,self,No,k,m,0,740,,,,,
6203,2,21,right,male,,1,43,NormalSelf.bmp,P.bmp,Badself,normal,self,No,k,k,1,862,,,,,
6203,2,21,right,male,,1,44,NormalOther.bmp,T.bmp,Normalself,normal,other,No,k,m,0,832,,,,,
6203,2,21,right,male,,1,45,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,m,1,953,,,,,
6203,2,21,right,male,,1,46,BadSelf.bmp,T.bmp,Normalself,immoral,self,No,k,k,1,443,,,,,
6203,2,21,right,male,,1,47,GoodSelf.bmp,S.bmp,Goodother,moral,self,No,k,k,1,493,,,,,
6203,2,21,right,male,,1,48,BadOther.bmp,S.bmp,Goodother,immoral,other,No,k,k,1,631,,,,,
6203,2,21,right,male,,1,49,BadOther.bmp,Tra.bmp,Goodself,immoral,other,No,k,k,1,465,,,,,
6203,2,21,right,male,,1,50,BadOther.bmp,C.bmp,Badother,immoral,other,Yes,m,m,1,650,,,,,
6203,2,21,right,male,,1,51,BadSelf.bmp,C.bmp,Badother,immoral,self,No,k,k,1,620,,,,,
6203,2,21,right,male,,1,52,GoodSelf.bmp,T.bmp,Normalself,moral,self,No,k,k,1,391,,,,,
6203,2,21,right,male,,1,53,BadSelf.bmp,S.bmp,Goodother,immoral,self,No,k,k,1,505,,,,,
6203,2,21,right,male,,1,54,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,m,1,835,,,,,
6203,2,21,right,male,,1,55,BadSelf.bmp,P.bmp,Badself,immoral,self,Yes,m,m,1,421,,,,,
6203,2,21,right,male,,1,56,GoodSelf.bmp,D.bmp,Normalother,moral,self,No,k,k,1,695,,,,,
6203,2,21,right,male,,1,57,GoodOther.bmp,S.bmp,Goodother,moral,other,Yes,m,m,1,696,,,,,
6203,2,21,right,male,,1,58,NormalSelf.bmp,C.bmp,Badother,normal,self,No,k,k,1,720,,,,,
6203,2,21,right,male,,1,59,GoodSelf.bmp,Tra.bmp,Goodself,moral,self,Yes,m,m,1,587,,,,,
6203,2,21,right,male,,1,60,GoodOther.bmp,S.bmp,Goodother,moral,other,Yes,m,m,1,549,,,,,
6203,2,21,right,male,1,,1,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,495,128,8
6203,2,21,right,male,1,,2,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,339,176,11
6203,2,21,right,male,1,,3,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,k,0,671,128,8
6203,2,21,right,male,1,,4,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,347,128,8
6203,2,21,right,male,1,,5,NormalSelf.bmp,P.bmp,Badself,normal,self,No,k,,,,k,1,525,96,6
6203,2,21,right,male,1,,6,NormalSelf.bmp,D.bmp,Normalother,normal,self,No,k,,,,k,1,433,96,6
6203,2,21,right,male,1,,7,BadOther.bmp,P.bmp,Badself,bad,other,No,k,,,,m,0,589,16,1
6203,2,21,right,male,1,,8,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,k,0,681,128,8
6203,2,21,right,male,1,,9,NormalOther.bmp,S.bmp,Goodother,normal,other,No,k,,,,m,0,197,48,3
6203,2,21,right,male,1,,10,BadSelf.bmp,D.bmp,Normalother,bad,self,No,k,,,,k,1,565,64,4
6203,2,21,right,male,1,,11,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,486,176,11
6203,2,21,right,male,1,,12,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,738,192,12
6203,2,21,right,male,1,,13,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,k,0,637,128,8
6203,2,21,right,male,1,,14,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,705,192,12
6203,2,21,right,male,1,,15,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,541,128,8
6203,2,21,right,male,1,,16,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,489,176,11
6203,2,21,right,male,1,,17,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,549,112,7
6203,2,21,right,male,1,,18,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,569,176,11
6203,2,21,right,male,1,,19,BadSelf.bmp,Tra.bmp,Goodself,bad,self,No,k,,,,k,1,597,64,4
6203,2,21,right,male,1,,20,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,737,160,10
6203,2,21,right,male,1,,21,BadSelf.bmp,C.bmp,Badother,bad,self,No,k,,,,k,1,433,64,4
6203,2,21,right,male,1,,22,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,754,112,7
6203,2,21,right,male,1,,23,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,822,128,8
6203,2,21,right,male,1,,24,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,306,160,10
6203,2,21,right,male,1,,25,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,k,0,598,128,8
6203,2,21,right,male,1,,26,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,529,128,8
6203,2,21,right,male,1,,27,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,493,128,8
6203,2,21,right,male,1,,28,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,k,0,889,192,12
6203,2,21,right,male,1,,29,BadOther.bmp,C.bmp,Badother,bad,other,Yes,m,,,,m,1,493,112,7
6203,2,21,right,male,1,,30,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,497,192,12
6203,2,21,right,male,1,,31,GoodOther.bmp,S.bmp,Goodother,good,other,Yes,m,,,,m,1,693,128,8
6203,2,21,right,male,1,,32,GoodSelf.bmp,D.bmp,Normalother,good,self,No,k,,,,k,1,463,80,5
6203,2,21,right,male,1,,33,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,634,160,10
6203,2,21,right,male,1,,34,GoodOther.bmp,P.bmp,Badself,good,other,No,k,,,,k,1,582,32,2
6203,2,21,right,male,1,,35,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,482,192,12
6203,2,21,right,male,1,,36,GoodOther.bmp,Tra.bmp,Goodself,good,other,No,k,,,,k,1,710,32,2
6203,2,21,right,male,1,,37,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,482,192,12
6203,2,21,right,male,1,,38,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,357,160,10
6203,2,21,right,male,1,,39,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,129,160,10
6203,2,21,right,male,1,,40,NormalSelf.bmp,T.bmp,Normalself,normal,self,Yes,m,,,,m,1,525,192,12
6203,2,21,right,male,1,,41,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,513,128,8
6203,2,21,right,male,1,,42,BadSelf.bmp,T.bmp,Normalself,bad,self,No,k,,,,k,1,365,64,4
6203,2,21,right,male,1,,43,GoodSelf.bmp,Tra.bmp,Goodself,good,self,Yes,m,,,,m,1,583,176,11
6203,2,21,right,male,1,,44,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,k,0,736,160,10
6203,2,21,right,male,1,,45,GoodOther.bmp,D.bmp,Normalother,good,other,No,k,,,,k,1,812,32,2
6203,2,21,right,male,1,,46,GoodSelf.bmp,C.bmp,Badother,good,self,No,k,,,,,0,0,80,5
6203,2,21,right,male,1,,47,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,631,128,8
6203,2,21,right,male,1,,48,GoodOther.bmp,C.bmp,Badother,good,other,No,k,,,,k,1,571,32,2
6203,2,21,right,male,1,,49,NormalOther.bmp,D.bmp,Normalother,normal,other,Yes,m,,,,m,1,575,128,8
6203,2,21,right,male,1,,50,BadSelf.bmp,P.bmp,Badself,bad,self,Yes,m,,,,m,1,623,160,10
