Subject,Age,Handedness,Sex,BlockList.Sample,SubTrial,Label,Target,Shape,YesNoResp,Target.CRESP,Target.RESP,Target.ACC,Target.RT
22,18,right,male,5,52,恶人,S.bmp,Bad,Yes,m,m,1,541
22,18,right,male,5,53,常人,S.bmp,Bad,No,n,n,1,588
22,18,right,male,5,54,恶人,T.bmp,Good,No,n,n,1,587
22,18,right,male,5,55,恶人,S.bmp,Bad,Yes,m,m,1,554
22,18,right,male,5,56,常人,C.bmp,Normal,Yes,m,m,1,580
22,18,right,male,5,57,善人,T.bmp,Good,Yes,m,n,0,764
22,18,right,male,5,58,恶人,C.bmp,Normal,No,n,m,0,393
22,18,right,male,5,59,常人,C.bmp,Normal,Yes,m,n,0,322
22,18,right,male,5,60,常人,T.bmp,Good,No,n,m,0,310
22,18,right,male,6,1,常人,C.bmp,Normal,Yes,m,m,1,550
22,18,right,male,6,2,善人,S.bmp,Bad,No,n,n,1,506
22,18,right,male,6,3,常人,C.bmp,Normal,Yes,m,m,1,566
22,18,right,male,6,4,善人,T.bmp,Good,Yes,m,n,0,635
22,18,right,male,6,5,善人,T.bmp,Good,Yes,m,m,1,548
22,18,right,male,6,6,恶人,S.bmp,Bad,Yes,m,n,0,530
22,18,right,male,6,7,常人,T.bmp,Good,No,n,m,0,314
22,18,right,male,6,8,恶人,S.bmp,Bad,Yes,m,m,1,624
22,18,right,male,6,9,常人,S.bmp,Bad,No,n,n,1,542
22,18,right,male,6,10,恶人,C.bmp,Normal,No,n,m,0,384
22,18,right,male,6,11,恶人,T.bmp,Good,No,n,m,0,404
22,18,right,male,6,12,善人,C.bmp,Normal,No,n,n,1,212
22,18,right,male,6,13,常人,C.bmp,Normal,Yes,m,m,1,467
22,18,right,male,6,14,恶人,C.bmp,Normal,No,n,n,1,676
22,18,right,male,6,15,常人,S.bmp,Bad,No,n,m,0,580
22,18,right,male,6,16,善人,C.bmp,Normal,No,n,n,1,552
22,18,right,male,6,17,善人,S.bmp,Bad,No,n,n,1,660
22,18,right,male,6,18,善人,T.bmp,Good,Yes,m,m,1,538
22,18,right,male,6,19,常人,T.bmp,Good,No,n,n,1,700
22,18,right,male,6,20,常人,C.bmp,Normal,Yes,m,m,1,539
22,18,right,male,6,21,恶人,S.bmp,Bad,Yes,m,n,0,519
22,18,right,male,6,22,恶人,T.bmp,Good,No,n,m,0,330
22,18,right,male,6,23,恶人,S.bmp,Bad,Yes,m,n,0,517
22,18,right,male,6,24,善人,T.bmp,Good,Yes,m,n,0,538
22,18,right,male,6,25,常人,C.bmp,Normal,Yes,m,m,1,324
22,18,right,male,6,26,常人,T.bmp,Good,No,n,n,1,661
22,18,right,male,6,27,恶人,C.bmp,Normal,No,n,m,0,338
22,18,right,male,6,28,常人,C.bmp,Normal,Yes,m,n,0,331
22,18,right,male,6,29,善人,T.bmp,Good,Yes,m,m,1,304
22,18,right,male,6,30,善人,T.bmp,Good,Yes,m,n,0,663
22,18,right,male,6,31,恶人,S.bmp,Bad,Yes,m,m,1,592
22,18,right,male,6,32,恶人,S.bmp,Bad,Yes,m,m,1,347
22,18,right,male,6,33,善人,S.bmp,Bad,No,n,m,0,524
22,18,right,male,6,34,常人,S.bmp,Bad,No,n,n,1,503
22,18,right,male,6,35,恶人,T.bmp,Good,No,n,m,0,564
22,18,right,male,6,36,善人,C.bmp,Normal,No,n,n,1,675
22,18,right,male,6,37,恶人,C.bmp,Normal,No,n,m,0,508
22,18,right,male,6,38,常人,S.bmp,Bad,No,n,n,1,387
22,18,right,male,6,39,善人,T.bmp,Good,Yes,m,n,0,425
22,18,right,male,6,40,常人,C.bmp,Normal,Yes,m,m,1,338
22,18,right,male,6,41,善人,S.bmp,Bad,No,n,n,1,491
22,18,right,male,6,42,常人,C.bmp,Normal,Yes,m,n,0,503
22,18,right,male,6,43,恶人,S.bmp,Bad,Yes,m,m,1,342
22,18,right,male,6,44,善人,C.bmp,Normal,No,n,m,0,506
22,18,right,male,6,45,恶人,T.bmp,Good,No,n,n,1,503
22,18,right,male,6,46,常人,T.bmp,Good,No,n,n,1,547
22,18,right,male,6,47,善人,T.bmp,Good,Yes,m,n,0,512
22,18,right,male,6,48,恶人,S.bmp,Bad,Yes,m,m,1,456
22,18,right,male,6,49,善人,C.bmp,Normal,No,n,n,1,477
22,18,right,male,6,50,常人,T.bmp,Good,No,n,m,0,443
22,18,right,male,6,51,恶人,C.bmp,Normal,No,n,n,1,630
22,18,right,male,6,52,善人,T.bmp,Good,Yes,m,m,1,673
22,18,right,male,6,53,常人,C.bmp,Normal,Yes,m,m,1,473
22,18,right,male,6,54,恶人,S.bmp,Bad,Yes,m,m,1,438
22,18,right,male,6,55,恶人,S.bmp,Bad,Yes,m,n,0,438
22,18,right,male,6,56,善人,T.bmp,Good,Yes,m,n,0,423
22,18,right,male,6,57,常人,S.bmp,Bad,No,n,m,0,324
22,18,right,male,6,58,常人,C.bmp,Normal,Yes,m,n,0,314
22,18,right,male,6,59,恶人,T.bmp,Good,No,n,n,1,702
22,18,right,male,6,60,善人,S.bmp,Bad,No,n,n,1,668
23,19,right,female,,1,善人,S.bmp,Good,Yes,n,,0,0
23,19,right,female,,2,恶人,T.bmp,Normal,No,m,,0,0
23,19,right,female,,3,恶人,S.bmp,Good,No,m,,0,0
23,19,right,female,,4,善人,S.bmp,Good,Yes,n,,0,0
23,19,right,female,,5,常人,S.bmp,Good,No,m,,0,0
23,19,right,female,,6,善人,T.bmp,Normal,No,m,,0,0
23,19,right,female,,7,常人,T.bmp,Normal,Yes,n,m,0,949
23,19,right,female,,8,恶人,C.bmp,Bad,Yes,n,,0,0
23,19,right,female,,9,恶人,C.bmp,Bad,Yes,n,,0,0
23,19,right,female,,10,善人,C.bmp,Bad,No,m,n,0,288
23,19,right,female,,11,常人,C.bmp,Bad,No,m,m,1,888
23,19,right,female,,12,常人,T.bmp,Normal,Yes,n,m,0,1061
23,19,right,female,,13,恶人,T.bmp,Normal,No,m,,0,0
23,19,right,female,,14,恶人,C.bmp,Bad,Yes,n,m,0,1062
23,19,right,female,,15,常人,T.bmp,Normal,Yes,n,,0,0
23,19,right,female,,16,善人,T.bmp,Normal,No,m,n,0,854
23,19,right,female,,17,常人,C.bmp,Bad,No,m,,0,0
23,19,right,female,,18,常人,T.bmp,Normal,Yes,n,n,1,1034
23,19,right,female,,19,恶人,C.bmp,Bad,Yes,n,,0,0
23,19,right,female,,20,善人,C.bmp,Bad,No,m,m,1,1096
23,19,right,female,,21,常人,S.bmp,Good,No,m,,0,0
23,19,right,female,,22,恶人,S.bmp,Good,No,m,,0,0
23,19,right,female,,23,善人,S.bmp,Good,Yes,n,n,1,1040
23,19,right,female,,24,善人,S.bmp,Good,Yes,n,n,1,525
23,19,right,female,,25,善人,S.bmp,Good,Yes,n,,0,0
23,19,right,female,,26,常人,S.bmp,Good,No,m,n,0,472
23,19,right,female,,27,恶人,C.bmp,Bad,Yes,n,m,0,804
23,19,right,female,,28,善人,T.bmp,Normal,No,m,n,0,688
23,19,right,female,,29,常人,T.bmp,Normal,Yes,n,,0,0
23,19,right,female,,30,恶人,S.bmp,Good,No,m,n,0,1015
23,19,right,female,,31,恶人,T.bmp,Normal,No,m,,0,0
23,19,right,female,,32,善人,S.bmp,Good,Yes,n,n,1,862
23,19,right,female,,33,恶人,C.bmp,Bad,Yes,n,m,0,592
23,19,right,female,,34,善人,C.bmp,Bad,No,m,n,0,864
23,19,right,female,,35,常人,C.bmp,Bad,No,m,,0,0
23,19,right,female,,36,常人,T.bmp,Normal,Yes,n,n,1,699
23,19,right,female,,37,恶人,S.bmp,Good,No,m,m,1,1081
23,19,right,female,,38,恶人,C.bmp,Bad,Yes,n,,0,0
23,19,right,female,,39,善人,T.bmp,Normal,No,m,,0,0
23,19,right,female,,40,善人,S.bmp,Good,Yes,n,n,1,628
23,19,right,female,,41,常人,T.bmp,Normal,Yes,n,m,0,631
23,19,right,female,,42,善人,S.bmp,Good,Yes,n,n,1,775
23,19,right,female,,43,常人,S.bmp,Good,No,m,n,0,372
23,19,right,female,,44,善人,C.bmp,Bad,No,m,n,0,774
23,19,right,female,,45,恶人,C.bmp,Bad,Yes,n,n,1,774
23,19,right,female,,46,恶人,T.bmp,Normal,No,m,m,1,986
23,19,right,female,,47,常人,C.bmp,Bad,No,m,n,0,750
23,19,right,female,,48,常人,T.bmp,Normal,Yes,n,n,1,676
23,19,right,female,1,1,恶人,T.bmp,Normal,No,m,n,0,681
23,19,right,female,1,2,常人,C.bmp,Bad,No,m,n,0,530
23,19,right,female,1,3,善人,S.bmp,Good,Yes,n,n,1,563
23,19,right,female,1,4,常人,S.bmp,Good,No,m,m,1,597
23,19,right,female,1,5,善人,T.bmp,Normal,No,m,n,0,698
23,19,right,female,1,6,常人,T.bmp,Normal,Yes,n,n,1,393
23,19,right,female,1,7,善人,C.bmp,Bad,No,m,m,1,529
23,19,right,female,1,8,恶人,S.bmp,Good,No,m,m,1,801
23,19,right,female,1,9,恶人,C.bmp,Bad,Yes,n,n,1,593
23,19,right,female,1,10,善人,S.bmp,Good,Yes,n,m,0,461
23,19,right,female,1,11,恶人,C.bmp,Bad,Yes,n,n,1,689
23,19,right,female,1,12,常人,T.bmp,Normal,Yes,n,n,1,572
23,19,right,female,1,13,恶人,C.bmp,Bad,Yes,n,m,0,600
23,19,right,female,1,14,善人,S.bmp,Good,Yes,n,n,1,693
23,19,right,female,1,15,善人,T.bmp,Normal,No,m,m,1,971
23,19,right,female,1,16,恶人,S.bmp,Good,No,m,m,1,771
23,19,right,female,1,17,常人,C.bmp,Bad,No,m,m,1,773
23,19,right,female,1,18,恶人,T.bmp,Normal,No,m,m,1,1026
23,19,right,female,1,19,常人,T.bmp,Normal,Yes,n,n,1,826
23,19,right,female,1,20,常人,S.bmp,Good,No,m,m,1,896
23,19,right,female,1,21,恶人,C.bmp,Bad,Yes,n,n,1,965
23,19,right,female,1,22,常人,T.bmp,Normal,Yes,n,n,1,959
23,19,right,female,1,23,善人,S.bmp,Good,Yes,n,m,0,798
23,19,right,female,1,24,善人,C.bmp,Bad,No,m,m,1,734
23,19,right,female,1,25,常人,T.bmp,Normal,Yes,n,n,1,559
23,19,right,female,1,26,常人,S.bmp,Good,No,m,m,1,766
23,19,right,female,1,27,善人,S.bmp,Good,Yes,n,m,0,617
23,19,right,female,1,28,善人,S.bmp,Good,Yes,n,n,1,971
23,19,right,female,1,29,恶人,S.bmp,Good,No,m,m,1,560
23,19,right,female,1,30,善人,T.bmp,Normal,No,m,n,0,653
23,19,right,female,1,31,恶人,C.bmp,Bad,Yes,n,m,0,741
23,19,right,female,1,32,常人,T.bmp,Normal,Yes,n,m,0,708
23,19,right,female,1,33,恶人,T.bmp,Normal,No,m,m,1,989
23,19,right,female,1,34,常人,C.bmp,Bad,No,m,n,0,821
23,19,right,female,1,35,恶人,C.bmp,Bad,Yes,n,n,1,767
23,19,right,female,1,36,善人,C.bmp,Bad,No,m,m,1,812
23,19,right,female,1,37,善人,C.bmp,Bad,No,m,m,1,635
23,19,right,female,1,38,常人,T.bmp,Normal,Yes,n,n,1,627
23,19,right,female,1,39,恶人,S.bmp,Good,No,m,n,0,496
23,19,right,female,1,40,恶人,C.bmp,Bad,Yes,n,n,1,600
23,19,right,female,1,41,常人,T.bmp,Normal,Yes,n,n,1,723
23,19,right,female,1,42,常人,C.bmp,Bad,No,m,m,1,1030
23,19,right,female,1,43,常人,S.bmp,Good,No,m,n,0,918
23,19,right,female,1,44,善人,T.bmp,Normal,No,m,m,1,783
23,19,right,female,1,45,恶人,C.bmp,Bad,Yes,n,n,1,586
23,19,right,female,1,46,恶人,T.bmp,Normal,No,m,m,1,854
23,19,right,female,1,47,善人,S.bmp,Good,Yes,n,n,1,665
23,19,right,female,1,48,善人,S.bmp,Good,Yes,n,n,1,738
23,19,right,female,1,49,恶人,C.bmp,Bad,Yes,n,m,0,607
23,19,right,female,1,50,善人,T.bmp,Normal,No,m,,0,0
23,19,right,female,1,51,常人,T.bmp,Normal,Yes,n,n,1,868
23,19,right,female,1,52,善人,C.bmp,Bad,No,m,m,1,870
23,19,right,female,1,53,恶人,S.bmp,Good,No,m,m,1,938
23,19,right,female,1,54,善人,S.bmp,Good,Yes,n,n,1,618
23,19,right,female,1,55,善人,S.bmp,Good,Yes,n,n,1,466
23,19,right,female,1,56,恶人,C.bmp,Bad,Yes,n,n,1,744
23,19,right,female,1,57,恶人,T.bmp,Normal,No,m,m,1,626
23,19,right,female,1,58,常人,T.bmp,Normal,Yes,n,n,1,530
23,19,right,female,1,59,常人,S.bmp,Good,No,m,m,1,610
23,19,right,female,1,60,常人,C.bmp,Bad,No,m,m,1,914
23,19,right,female,2,1,善人,S.bmp,Good,Yes,n,m,0,835
23,19,right,female,2,2,善人,T.bmp,Normal,No,m,n,0,861
23,19,right,female,2,3,常人,C.bmp,Bad,No,m,m,1,864
23,19,right,female,2,4,善人,S.bmp,Good,Yes,n,n,1,634
23,19,right,female,2,5,常人,S.bmp,Good,No,m,n,0,515
23,19,right,female,2,6,恶人,C.bmp,Bad,Yes,n,m,0,639
23,19,right,female,2,7,常人,T.bmp,Normal,Yes,n,n,1,676
23,19,right,female,2,8,善人,C.bmp,Bad,No,m,m,1,776
23,19,right,female,2,9,恶人,S.bmp,Good,No,m,,0,0
23,19,right,female,2,10,恶人,C.bmp,Bad,Yes,n,n,1,652
23,19,right,female,2,11,常人,T.bmp,Normal,Yes,n,n,1,548
23,19,right,female,2,12,恶人,T.bmp,Normal,No,m,m,1,616
23,19,right,female,2,13,恶人,T.bmp,Normal,No,m,n,0,620
23,19,right,female,2,14,常人,C.bmp,Bad,No,m,m,1,792
23,19,right,female,2,15,恶人,S.bmp,Good,No,m,n,0,603
23,19,right,female,2,16,常人,T.bmp,Normal,Yes,n,,0,0
23,19,right,female,2,17,恶人,C.bmp,Bad,Yes,n,,0,0
23,19,right,female,2,18,善人,S.bmp,Good,Yes,n,n,1,630
23,19,right,female,2,19,善人,T.bmp,Normal,No,m,m,1,627
23,19,right,female,2,20,常人,T.bmp,Normal,Yes,n,n,1,1007
23,19,right,female,2,21,善人,C.bmp,Bad,No,m,m,1,711
23,19,right,female,2,22,善人,S.bmp,Good,Yes,n,n,1,667
23,19,right,female,2,23,常人,S.bmp,Good,No,m,n,0,524
23,19,right,female,2,24,恶人,C.bmp,Bad,Yes,n,,0,0
23,19,right,female,2,25,善人,C.bmp,Bad,No,m,m,1,802
23,19,right,female,2,26,常人,S.bmp,Good,No,m,n,0,625
23,19,right,female,2,27,善人,S.bmp,Good,Yes,n,n,1,570
23,19,right,female,2,28,常人,C.bmp,Bad,No,m,m,1,561
23,19,right,female,2,29,恶人,T.bmp,Normal,No,m,n,0,544
23,19,right,female,2,30,常人,T.bmp,Normal,Yes,n,n,1,694
23,19,right,female,2,31,恶人,S.bmp,Good,No,m,m,1,584
23,19,right,female,2,32,恶人,C.bmp,Bad,Yes,n,m,0,560
23,19,right,female,2,33,善人,S.bmp,Good,Yes,n,n,1,793
23,19,right,female,2,34,常人,T.bmp,Normal,Yes,n,n,1,835
23,19,right,female,2,35,善人,T.bmp,Normal,No,m,m,1,832
23,19,right,female,2,36,恶人,C.bmp,Bad,Yes,n,n,1,672
23,19,right,female,2,37,善人,T.bmp,Normal,No,m,m,1,991
23,19,right,female,2,38,善人,S.bmp,Good,Yes,n,n,1,597
23,19,right,female,2,39,常人,C.bmp,Bad,No,m,m,1,647
23,19,right,female,2,40,善人,S.bmp,Good,Yes,n,n,1,459
23,19,right,female,2,41,恶人,T.bmp,Normal,No,m,n,0,723
23,19,right,female,2,42,恶人,S.bmp,Good,No,m,n,0,545
23,19,right,female,2,43,恶人,C.bmp,Bad,Yes,n,n,1,604
23,19,right,female,2,44,常人,T.bmp,Normal,Yes,n,m,0,644
23,19,right,female,2,45,常人,S.bmp,Good,No,m,m,1,793
23,19,right,female,2,46,恶人,C.bmp,Bad,Yes,n,n,1,608
23,19,right,female,2,47,常人,T.bmp,Normal,Yes,n,n,1,797
23,19,right,female,2,48,善人,C.bmp,Bad,No,m,m,1,608
23,19,right,female,2,49,常人,T.bmp,Normal,Yes,n,n,1,1011
23,19,right,female,2,50,常人,S.bmp,Good,No,m,m,1,890
23,19,right,female,2,51,恶人,C.bmp,Bad,Yes,n,n,1,652
23,19,right,female,2,52,善人,S.bmp,Good,Yes,n,n,1,720
23,19,right,female,2,53,恶人,T.bmp,Normal,No,m,m,1,709
23,19,right,female,2,54,恶人,S.bmp,Good,No,m,m,1,805
23,19,right,female,2,55,善人,C.bmp,Bad,No,m,m,1,869
23,19,right,female,2,56,善人,T.bmp,Normal,No,m,,0,0
23,19,right,female,2,57,善人,S.bmp,Good,Yes,n,n,1,520
23,19,right,female,2,58,常人,T.bmp,Normal,Yes,n,n,1,759
23,19,right,female,2,59,恶人,C.bmp,Bad,Yes,n,n,1,467
23,19,right,female,2,60,常人,C.bmp,Bad,No,m,m,1,647
23,19,right,female,3,1,善人,C.bmp,Bad,No,m,m,1,732
23,19,right,female,3,2,常人,T.bmp,Normal,Yes,n,n,1,485
23,19,right,female,3,3,善人,S.bmp,Good,Yes,n,n,1,780
23,19,right,female,3,4,常人,T.bmp,Normal,Yes,n,m,0,575
23,19,right,female,3,5,善人,T.bmp,Normal,No,m,m,1,866
23,19,right,female,3,6,恶人,S.bmp,Good,No,m,,0,0
23,19,right,female,3,7,善人,S.bmp,Good,Yes,n,n,1,545
23,19,right,female,3,8,恶人,T.bmp,Normal,No,m,m,1,891
23,19,right,female,3,9,恶人,C.bmp,Bad,Yes,n,n,1,798
23,19,right,female,3,10,恶人,C.bmp,Bad,Yes,n,n,1,912
23,19,right,female,3,11,常人,C.bmp,Bad,No,m,m,1,540
23,19,right,female,3,12,常人,S.bmp,Good,No,m,m,1,732
23,19,right,female,3,13,善人,S.bmp,Good,Yes,n,n,1,580
23,19,right,female,3,14,善人,S.bmp,Good,Yes,n,n,1,462
23,19,right,female,3,15,常人,C.bmp,Bad,No,m,m,1,519
23,19,right,female,3,16,恶人,C.bmp,Bad,Yes,n,n,1,615
23,19,right,female,3,17,恶人,C.bmp,Bad,Yes,n,n,1,421
23,19,right,female,3,18,善人,T.bmp,Normal,No,m,m,1,714
23,19,right,female,3,19,常人,T.bmp,Normal,Yes,n,n,1,925
23,19,right,female,3,20,善人,C.bmp,Bad,No,m,m,1,828
23,19,right,female,3,21,常人,T.bmp,Normal,Yes,n,n,1,575
23,19,right,female,3,22,恶人,T.bmp,Normal,No,m,m,1,848
23,19,right,female,3,23,常人,S.bmp,Good,No,m,n,0,628
23,19,right,female,3,24,恶人,S.bmp,Good,No,m,m,1,1029
23,19,right,female,3,25,恶人,S.bmp,Good,No,m,m,1,754
23,19,right,female,3,26,恶人,C.bmp,Bad,Yes,n,n,1,653
23,19,right,female,3,27,常人,T.bmp,Normal,Yes,n,n,1,625
23,19,right,female,3,28,常人,C.bmp,Bad,No,m,m,1,659
23,19,right,female,3,29,善人,S.bmp,Good,Yes,n,n,1,554
23,19,right,female,3,30,恶人,C.bmp,Bad,Yes,n,m,0,638
23,19,right,female,3,31,善人,C.bmp,Bad,No,m,m,1,939
23,19,right,female,3,32,善人,S.bmp,Good,Yes,n,n,1,635
23,19,right,female,3,33,常人,S.bmp,Good,No,m,n,0,525
23,19,right,female,3,34,常人,T.bmp,Normal,Yes,n,n,1,774
23,19,right,female,3,35,恶人,T.bmp,Normal,No,m,m,1,644
23,19,right,female,3,36,善人,T.bmp,Normal,No,m,m,1,1004
23,19,right,female,3,37,善人,S.bmp,Good,Yes,n,n,1,1072
23,19,right,female,3,38,善人,C.bmp,Bad,No,m,n,0,573
23,19,right,female,3,39,恶人,T.bmp,Normal,No,m,m,1,974
23,19,right,female,3,40,常人,C.bmp,Bad,No,m,,0,0
23,19,right,female,3,41,常人,T.bmp,Normal,Yes,n,n,1,731
23,19,right,female,3,42,善人,T.bmp,Normal,No,m,m,1,570
23,19,right,female,3,43,恶人,C.bmp,Bad,Yes,n,n,1,599
23,19,right,female,3,44,常人,S.bmp,Good,No,m,m,1,839
23,19,right,female,3,45,常人,T.bmp,Normal,Yes,n,n,1,625
23,19,right,female,3,46,恶人,S.bmp,Good,No,m,m,1,833
23,19,right,female,3,47,善人,S.bmp,Good,Yes,n,n,1,909
23,19,right,female,3,48,恶人,C.bmp,Bad,Yes,n,m,0,530
23,19,right,female,3,49,善人,S.bmp,Good,Yes,n,n,1,888
23,19,right,female,3,50,恶人,C.bmp,Bad,Yes,n,n,1,677
23,19,right,female,3,51,常人,C.bmp,Bad,No,m,m,1,705
23,19,right,female,3,52,恶人,T.bmp,Normal,No,m,n,0,542
23,19,right,female,3,53,善人,S.bmp,Good,Yes,n,n,1,764
23,19,right,female,3,54,常人,T.bmp,Normal,Yes,n,m,0,773
23,19,right,female,3,55,恶人,C.bmp,Bad,Yes,n,n,1,694
23,19,right,female,3,56,善人,T.bmp,Normal,No,m,m,1,936
23,19,right,female,3,57,常人,T.bmp,Normal,Yes,n,,0,0
23,19,right,female,3,58,常人,S.bmp,Good,No,m,n,0,684
23,19,right,female,3,59,善人,C.bmp,Bad,No,m,m,1,723
23,19,right,female,3,60,恶人,S.bmp,Good,No,m,m,1,971
23,19,right,female,4,1,恶人,C.bmp,Bad,Yes,n,n,1,788
23,19,right,female,4,2,善人,T.bmp,Normal,No,m,m,1,828
23,19,right,female,4,3,善人,C.bmp,Bad,No,m,m,1,743
23,19,right,female,4,4,常人,S.bmp,Good,No,m,n,0,555
23,19,right,female,4,5,常人,T.bmp,Normal,Yes,n,,0,0
23,19,right,female,4,6,善人,S.bmp,Good,Yes,n,n,1,645
23,19,right,female,4,7,常人,C.bmp,Bad,No,m,m,1,744
23,19,right,female,4,8,善人,S.bmp,Good,Yes,n,n,1,1031
23,19,right,female,4,9,恶人,T.bmp,Normal,No,m,n,0,608
23,19,right,female,4,10,常人,T.bmp,Normal,Yes,n,n,1,1068
23,19,right,female,4,11,恶人,C.bmp,Bad,Yes,n,n,1,604
23,19,right,female,4,12,恶人,S.bmp,Good,No,m,m,1,593
23,19,right,female,4,13,善人,C.bmp,Bad,No,m,m,1,773
23,19,right,female,4,14,恶人,C.bmp,Bad,Yes,n,n,1,692
23,19,right,female,4,15,善人,S.bmp,Good,Yes,n,n,1,591
23,19,right,female,4,16,常人,C.bmp,Bad,No,m,m,1,744
23,19,right,female,4,17,恶人,T.bmp,Normal,No,m,m,1,902
23,19,right,female,4,18,常人,T.bmp,Normal,Yes,n,n,1,694
23,19,right,female,4,19,常人,S.bmp,Good,No,m,m,1,989
23,19,right,female,4,20,善人,T.bmp,Normal,No,m,m,1,837
23,19,right,female,4,21,常人,T.bmp,Normal,Yes,n,m,0,659
23,19,right,female,4,22,恶人,C.bmp,Bad,Yes,n,n,1,682
23,19,right,female,4,23,恶人,S.bmp,Good,No,m,m,1,614
23,19,right,female,4,24,善人,S.bmp,Good,Yes,n,n,1,995
23,19,right,female,4,25,恶人,T.bmp,Normal,No,m,m,1,1057
23,19,right,female,4,26,善人,S.bmp,Good,Yes,n,n,1,590
23,19,right,female,4,27,善人,S.bmp,Good,Yes,n,n,1,883
23,19,right,female,4,28,恶人,C.bmp,Bad,Yes,n,n,1,784
23,19,right,female,4,29,常人,T.bmp,Normal,Yes,n,n,1,804
23,19,right,female,4,30,常人,T.bmp,Normal,Yes,n,n,1,574
23,19,right,female,4,31,善人,C.bmp,Bad,No,m,m,1,726
23,19,right,female,4,32,常人,C.bmp,Bad,No,m,m,1,814
23,19,right,female,4,33,常人,S.bmp,Good,No,m,n,0,642
23,19,right,female,4,34,恶人,C.bmp,Bad,Yes,n,n,1,676
23,19,right,female,4,35,善人,T.bmp,Normal,No,m,,0,0
23,19,right,female,4,36,恶人,S.bmp,Good,No,m,n,0,845
23,19,right,female,4,37,善人,C.bmp,Bad,No,m,n,0,659
23,19,right,female,4,38,恶人,C.bmp,Bad,Yes,n,n,1,854
23,19,right,female,4,39,常人,T.bmp,Normal,Yes,n,n,1,704
23,19,right,female,4,40,常人,C.bmp,Bad,No,m,m,1,798
23,19,right,female,4,41,恶人,C.bmp,Bad,Yes,n,n,1,880
23,19,right,female,4,42,恶人,S.bmp,Good,No,m,m,1,621
23,19,right,female,4,43,善人,T.bmp,Normal,No,m,m,1,1034
23,19,right,female,4,44,常人,S.bmp,Good,No,m,n,0,1081
23,19,right,female,4,45,善人,S.bmp,Good,Yes,n,,0,0
23,19,right,female,4,46,常人,T.bmp,Normal,Yes,n,m,0,886
23,19,right,female,4,47,恶人,T.bmp,Normal,No,m,m,1,737
23,19,right,female,4,48,善人,S.bmp,Good,Yes,n,n,1,807
23,19,right,female,4,49,恶人,T.bmp,Normal,No,m,m,1,1059
23,19,right,female,4,50,恶人,C.bmp,Bad,Yes,n,n,1,772
23,19,right,female,4,51,常人,S.bmp,Good,No,m,m,1,983
23,19,right,female,4,52,恶人,S.bmp,Good,No,m,m,1,1005
23,19,right,female,4,53,常人,T.bmp,Normal,Yes,n,n,1,662
23,19,right,female,4,54,常人,C.bmp,Bad,No,m,m,1,632
23,19,right,female,4,55,恶人,C.bmp,Bad,Yes,n,n,1,713
23,19,right,female,4,56,善人,T.bmp,Normal,No,m,m,1,843
23,19,right,female,4,57,善人,S.bmp,Good,Yes,n,n,1,561
23,19,right,female,4,58,善人,C.bmp,Bad,No,m,m,1,697
23,19,right,female,4,59,常人,T.bmp,Normal,Yes,n,n,1,619
23,19,right,female,4,60,善人,S.bmp,Good,Yes,n,n,1,684
23,19,right,female,5,1,恶人,T.bmp,Normal,No,m,n,0,698
23,19,right,female,5,2,善人,S.bmp,Good,Yes,n,n,1,680
23,19,right,female,5,3,常人,C.bmp,Bad,No,m,m,1,893
23,19,right,female,5,4,善人,S.bmp,Good,Yes,n,n,1,632
23,19,right,female,5,5,常人,T.bmp,Normal,Yes,n,n,1,758
23,19,right,female,5,6,恶人,C.bmp,Bad,Yes,n,n,1,601
23,19,right,female,5,7,恶人,C.bmp,Bad,Yes,n,m,0,821
23,19,right,female,5,8,恶人,S.bmp,Good,No,m,m,1,778
23,19,right,female,5,9,常人,T.bmp,Normal,Yes,n,n,1,612
23,19,right,female,5,10,善人,C.bmp,Bad,No,m,m,1,1001
23,19,right,female,5,11,常人,S.bmp,Good,No,m,m,1,1035
23,19,right,female,5,12,善人,T.bmp,Normal,No,m,m,1,847
23,19,right,female,5,13,常人,T.bmp,Normal,Yes,n,n,1,699
23,19,right,female,5,14,恶人,T.bmp,Normal,No,m,m,1,719
23,19,right,female,5,15,常人,S.bmp,Good,No,m,m,1,753
23,19,right,female,5,16,善人,C.bmp,Bad,No,m,m,1,726
23,19,right,female,5,17,恶人,S.bmp,Good,No,m,m,1,755
23,19,right,female,5,18,恶人,C.bmp,Bad,Yes,n,n,1,457
23,19,right,female,5,19,善人,S.bmp,Good,Yes,n,n,1,627
23,19,right,female,5,20,善人,T.bmp,Normal,No,m,m,1,683
23,19,right,female,5,21,常人,C.bmp,Bad,No,m,m,1,730
23,19,right,female,5,22,常人,T.bmp,Normal,Yes,n,n,1,637
23,19,right,female,5,23,善人,S.bmp,Good,Yes,n,n,1,660
23,19,right,female,5,24,恶人,C.bmp,Bad,Yes,n,n,1,920
23,19,right,female,5,25,恶人,S.bmp,Good,No,m,m,1,985
23,19,right,female,5,26,善人,S.bmp,Good,Yes,n,n,1,868
23,19,right,female,5,27,善人,T.bmp,Normal,No,m,m,1,609
23,19,right,female,5,28,善人,S.bmp,Good,Yes,n,n,1,668
23,19,right,female,5,29,常人,T.bmp,Normal,Yes,n,n,1,854
23,19,right,female,5,30,恶人,C.bmp,Bad,Yes,n,n,1,705
23,19,right,female,5,31,恶人,T.bmp,Normal,No,m,m,1,858
